application_id,customer_id,app_date,amount_requested,loan_purpose,loan_term_months,approved
3016,1228,2021-10-14,8500,Wedding,24,0
3017,2902,2020-09-28,1100,Business,24,1
3018,699,2021-01-11,458200,Moving,72,0
3019,3133,2019-03-25,19400,Business,48,1
3020,7,2018-07-01,4000,Car Purchase,12,0
3021,2311,2023-11-17,26000,Home improvement,48,1
3022,4052,2021-05-07,49800,Moving,48,1
3023,397,2019-11-11,82100,Medical,48,1
3024,2198,2022-03-30,13100,Wedding,24,1
3025,2552,2020-12-01,24900,Medical,24,1
3026,864,2023-04-09,33400,Car Purchase,48,0
3027,776,2019-12-04,11600,Business,24,0
3028,4552,2020-09-05,42200,Home improvement,48,1
3029,2698,2018-08-12,34400,Medical,60,1
3030,1453,2019-12-09,20300,Car Purchase,36,0
3031,3693,2022-12-26,5600,Car Purchase,36,1
3032,2382,2018-09-30,46200,Medical,60,1
3033,3286,2020-01-27,14500,Vacation,36,1
3034,3659,2021-09-29,60700,Home improvement,60,1
3035,3988,2021-07-20,23500,Education,36,1
3036,3458,2021-12-16,25100,Debt consolidation,48,0
3037,3534,2019-11-16,6400,Debt consolidation,36,1
3038,3341,2020-04-18,2600,Vacation,24,1
3039,4661,2022-10-28,40300,Moving,48,0
3040,4944,2019-09-25,49900,Debt consolidation,48,0
3041,753,2019-01-18,18000,Education,36,1
3042,4138,2021-08-13,47400,Debt consolidation,48,0
3043,135,2018-10-04,41800,Education,48,1
3044,4153,2020-09-19,19300,Business,48,1
3045,692,2021-06-03,23100,Debt consolidation,36,1
3046,4040,2020-02-14,23600,Debt consolidation,36,0
3047,822,2020-01-26,43200,Debt consolidation,60,1
3048,3902,2019-07-24,26400,Debt consolidation,48,1
3049,1311,2018-08-31,9800,Home improvement,24,1
3050,258,2018-03-07,8300,Debt consolidation,24,1
3051,2592,2018-09-30,12200,Wedding,36,1
3052,2583,2018-11-13,11500,Car Purchase,24,1
3053,3838,2018-11-06,13300,Business,48,1
3054,3676,2019-04-03,42700,Vacation,48,0
3055,840,2023-07-12,12100,Vacation,24,1
3056,4968,2022-08-12,10600,Debt consolidation,24,1
3057,186,2020-12-01,20200,Business,36,0
3058,2796,2020-01-10,1400,Home improvement,12,1
3059,814,2022-11-11,22800,Debt consolidation,36,1
3060,2269,2018-07-16,5700,Home improvement,24,1
3061,1159,2021-03-02,7700,Debt consolidation,36,1
3062,4197,2019-01-29,9400,Debt consolidation,24,1
3063,2634,2023-05-15,6500,Wedding,36,0
3064,1537,2019-09-20,13000,Moving,36,1
3065,662,2021-09-06,42400,Car Purchase,48,0
3066,2443,2022-04-04,7300,Business,24,1
3067,4007,2018-10-27,4300,Debt consolidation,24,0
3068,2021,2021-07-12,94500,Debt consolidation,60,0
3069,1928,2019-03-07,7300,Debt consolidation,24,1
3070,2920,2022-04-10,3300,Medical,12,1
3071,4388,2018-10-16,15700,Debt consolidation,48,0
3072,1550,2022-10-20,5200,Education,24,1
3073,2420,2022-02-02,13800,Vacation,48,1
3074,1435,2022-05-27,15100,Vacation,36,1
3075,1551,2022-02-18,17600,Debt consolidation,24,1
3076,846,2018-11-23,21400,Moving,36,1
3077,3127,2023-09-08,4300,Debt consolidation,12,1
3078,1085,2021-02-27,43300,Education,48,0
3079,833,2021-08-22,7200,Debt consolidation,24,1
3080,895,2020-04-27,27700,Debt consolidation,48,1
3081,1375,2019-11-11,8000,Home improvement,24,1
3082,1287,2020-09-07,12800,Debt consolidation,36,1
3083,1496,2018-04-29,499200,Debt consolidation,72,0
3084,3405,2021-05-31,55300,Debt consolidation,60,1
3085,3130,2022-12-26,6400,Business,24,1
3086,1756,2021-05-21,15800,Debt consolidation,36,1
3087,1339,2020-07-18,1600,Debt consolidation,12,1
3088,4512,2019-06-14,5100,Home improvement,48,1
3089,2259,2021-02-19,13100,Medical,24,0
3090,728,2018-02-11,1500,Education,24,1
3091,3421,2021-08-27,4500,Medical,24,1
3092,4128,2018-02-22,3700,Wedding,24,1
3093,1999,2021-08-03,19900,Home improvement,36,1
3094,1869,2018-04-08,19900,Medical,24,1
3095,2242,2019-09-21,7400,Home improvement,36,1
3096,87,2021-03-02,3000,Debt consolidation,12,1
3097,1064,2018-04-12,27000,Debt consolidation,48,0
3098,2346,2018-06-22,2900,Wedding,24,1
3099,2412,2018-09-04,1000,Vacation,24,1
3100,4587,2021-09-03,5000,Debt consolidation,48,1
3101,3845,2020-05-28,17300,Business,48,0
3102,1468,2019-03-27,21300,Moving,36,1
3103,1657,2022-09-20,21100,Debt consolidation,24,1
3104,3783,2018-07-12,7800,Home improvement,48,1
3105,4413,2020-02-01,96000,Home improvement,60,1
3106,2472,2023-09-25,30500,Debt consolidation,48,0
3107,648,2020-11-11,34400,Debt consolidation,48,0
3108,365,2019-09-07,10200,Debt consolidation,48,1
3109,4626,2018-07-02,16100,Business,24,1
3110,1520,2020-06-04,7200,Business,24,1
3111,4206,2019-07-04,24800,Debt consolidation,36,1
3112,3150,2017-12-14,6800,Medical,24,1
3113,4523,2023-04-17,7400,Education,24,0
3114,2636,2021-10-21,4100,Car Purchase,24,1
3115,170,2020-03-23,2700,Debt consolidation,12,1
3116,1330,2019-06-05,6600,Moving,48,1
3117,2026,2022-07-25,9000,Wedding,24,0
3118,3703,2019-07-15,22400,Debt consolidation,36,1
3119,1609,2023-04-09,9900,Moving,48,1
3120,1508,2021-03-16,5900,Medical,36,1
3121,4950,2023-07-24,41400,Car Purchase,60,1
3122,4947,2020-11-02,41800,Car Purchase,48,0
3123,1797,2021-06-15,8500,Debt consolidation,36,1
3124,76,2021-03-16,44600,Home improvement,48,0
3125,2793,2022-07-16,7500,Debt consolidation,36,1
3126,1148,2019-06-14,14300,Business,36,1
3127,3350,2022-08-21,11400,Car Purchase,48,1
3128,84,2020-10-22,19500,Car Purchase,36,1
3129,1463,2018-06-05,5500,Debt consolidation,48,1
3130,1075,2021-01-04,20300,Home improvement,48,0
3131,3722,2018-03-10,58900,Education,60,1
3132,2209,2023-03-03,6300,Moving,36,1
3133,276,2018-10-09,3500,Home improvement,12,1
3134,78,2021-06-04,9900,Debt consolidation,36,1
3135,4703,2020-08-06,493800,Home improvement,72,1
3136,3804,2022-07-22,6900,Medical,24,1
3137,3581,2022-02-14,47900,Home improvement,48,0
3138,2573,2022-02-10,4400,Moving,24,1
3139,1356,2021-06-27,12200,Education,24,1
3140,4201,2019-06-16,21200,Debt consolidation,48,1
3141,803,2023-03-28,7100,Home improvement,48,1
3142,3549,2018-06-28,6800,Education,36,1
3143,256,2020-12-08,18600,Home improvement,24,0
3144,2024,2021-12-21,42500,Medical,60,1
3145,4495,2019-09-04,25200,Medical,48,1
3146,3974,2021-08-01,22400,Home improvement,48,1
3147,2593,2022-08-30,11700,Vacation,36,0
3148,3720,2023-08-03,48300,Debt consolidation,60,1
3149,4461,2018-12-28,43900,Home improvement,60,1
3150,2856,2018-08-01,11600,Debt consolidation,48,1
3151,628,2022-07-25,6100,Car Purchase,24,1
3152,2808,2023-04-03,27700,Business,48,0
3153,1747,2020-08-03,76100,Debt consolidation,60,0
3154,2929,2019-12-23,78800,Debt consolidation,48,0
3155,3566,2023-02-25,8300,Home improvement,48,1
3156,2194,2023-06-10,176000,Wedding,60,0
3157,2597,2020-09-28,6600,Car Purchase,36,0
3158,4008,2020-04-28,5900,Medical,48,1
3159,113,2018-07-17,7600,Debt consolidation,48,1
3160,1887,2020-01-05,21000,Debt consolidation,48,1
3161,804,2019-08-11,14800,Debt consolidation,48,1
3162,4374,2022-02-11,21200,Debt consolidation,48,0
3163,3180,2022-10-30,285100,Debt consolidation,60,0
3164,576,2022-09-20,4500,Home improvement,24,1
3165,3791,2023-05-09,24500,Moving,36,1
3166,86,2020-02-14,7400,Vacation,48,1
3167,474,2023-06-28,3000,Medical,24,1
3168,2824,2023-04-08,8400,Moving,48,1
3169,1617,2020-12-18,6700,Debt consolidation,24,1
3170,4712,2020-01-07,1000,Vacation,24,1
3171,1539,2018-09-12,82700,Debt consolidation,48,1
3172,549,2020-01-16,20100,Education,24,1
3173,2375,2018-05-22,6400,Debt consolidation,36,0
3174,1519,2023-05-08,61800,Medical,60,0
3175,2749,2022-12-09,5100,Debt consolidation,48,0
3176,4628,2023-08-22,8700,Vacation,36,0
3177,3904,2021-12-02,30800,Vacation,60,1
3178,4830,2020-06-10,42700,Wedding,60,1
3179,2411,2021-04-02,18200,Wedding,24,1
3180,2650,2023-06-24,6200,Car Purchase,48,1
3181,217,2020-09-03,43200,Education,48,1
3182,2058,2021-11-22,1900,Debt consolidation,12,1
3183,4801,2019-02-22,10600,Education,48,0
3184,2389,2022-06-22,10800,Moving,36,1
3185,4094,2019-08-16,7800,Home improvement,36,1
3186,1889,2020-05-31,381100,Education,72,0
3187,1986,2019-06-18,8300,Debt consolidation,48,1
3188,3530,2022-06-03,221400,Debt consolidation,72,0
3189,2865,2022-05-24,5700,Debt consolidation,36,1
3190,629,2022-12-30,2500,Debt consolidation,24,1
3191,3698,2020-12-29,43500,Car Purchase,48,0
3192,4569,2021-11-05,9900,Wedding,24,1
3193,17,2022-03-06,312800,Debt consolidation,72,0
3194,4920,2021-12-11,40200,Debt consolidation,60,0
3195,1529,2018-11-12,20100,Home improvement,48,0
3196,4028,2021-10-02,22500,Medical,24,1
3197,632,2021-09-13,13100,Moving,24,1
3198,2119,2018-03-31,36400,Debt consolidation,48,0
3199,4173,2020-09-11,7100,Business,48,1
3200,4692,2020-01-18,29700,Business,48,1
3201,1938,2018-09-14,7000,Home improvement,36,1
3202,4225,2023-10-25,42700,Wedding,60,1
3203,608,2021-01-24,22500,Moving,48,0
3204,4739,2019-05-26,21400,Debt consolidation,24,1
3205,2639,2018-04-19,5000,Home improvement,48,1
3206,3485,2021-10-23,13000,Home improvement,48,1
3207,3326,2019-05-09,38100,Debt consolidation,60,1
3208,1775,2018-12-26,10800,Wedding,36,1
3209,3281,2023-05-27,14200,Debt consolidation,48,1
3210,4329,2022-08-13,7000,Home improvement,36,1
3211,3732,2020-08-22,178000,Moving,72,0
3212,3921,2021-03-03,60000,Education,48,0
3213,4640,2022-10-16,3900,Home improvement,12,1
3214,1741,2020-02-12,25400,Car Purchase,48,1
3215,2630,2023-04-24,4800,Business,12,1
3216,3926,2022-02-04,5000,Vacation,36,1
3217,2826,2021-11-17,11200,Wedding,36,1
3218,2510,2021-07-21,13900,Debt consolidation,24,1
3219,4347,2019-03-29,14600,Debt consolidation,48,1
3220,772,2019-11-11,76400,Vacation,60,1
3221,4970,2020-08-10,9900,Moving,48,1
3222,3465,2021-05-25,10200,Debt consolidation,36,1
3223,3740,2021-11-20,22700,Car Purchase,24,1
3224,374,2020-10-17,24800,Education,48,1
3225,1329,2018-06-07,9200,Debt consolidation,24,1
3226,698,2022-05-10,1200,Wedding,12,1
3227,4150,2022-07-06,39100,Wedding,48,0
3228,3931,2020-05-18,47800,Debt consolidation,48,1
3229,677,2021-08-27,2400,Wedding,24,1
3230,732,2021-07-12,8200,Debt consolidation,48,0
3231,23,2020-07-25,6100,Debt consolidation,36,1
3232,858,2019-12-17,2300,Education,24,1
3233,3554,2021-10-24,8200,Moving,24,0
3234,77,2020-04-15,66400,Business,60,0
3235,2744,2018-09-07,12400,Medical,36,1
3236,4828,2021-08-21,16500,Business,36,1
3237,419,2023-08-28,24100,Home improvement,36,1
3238,2456,2021-12-31,8900,Debt consolidation,24,0
3239,928,2019-07-08,2600,Vacation,12,1
3240,2101,2021-06-01,44500,Education,48,1
3241,1054,2022-01-07,21900,Debt consolidation,36,0
3242,2152,2018-09-19,16200,Vacation,24,1
3243,2838,2018-04-24,2300,Debt consolidation,24,0
3244,1643,2018-11-08,4900,Vacation,24,1
3245,2314,2023-02-18,5900,Moving,48,1
3246,275,2020-09-02,18800,Car Purchase,48,1
3247,4049,2018-02-03,1400,Debt consolidation,24,1
3248,3255,2019-06-20,3600,Moving,24,1
3249,3431,2022-09-11,4000,Vacation,24,1
3250,1860,2020-04-24,6300,Debt consolidation,48,1
3251,1856,2020-03-01,1600,Vacation,24,1
3252,2402,2022-05-01,64000,Debt consolidation,48,1
3253,214,2019-10-19,6600,Debt consolidation,24,0
3254,4443,2018-07-23,20600,Car Purchase,36,1
3255,3816,2022-07-27,9000,Home improvement,24,1
3256,697,2020-04-10,8100,Moving,24,1
3257,1001,2022-08-26,7600,Medical,48,1
3258,537,2019-04-03,20000,Car Purchase,24,1
3259,2312,2019-03-16,41400,Moving,48,1
3260,137,2022-07-18,21000,Home improvement,36,1
3261,2377,2021-12-13,13000,Moving,48,1
3262,12,2017-12-15,2600,Home improvement,12,1
3263,302,2018-09-25,68200,Medical,48,0
3264,3869,2020-07-19,5100,Medical,24,1
3265,294,2019-12-02,13100,Debt consolidation,48,1
3266,3841,2022-06-02,17900,Business,36,1
3267,269,2019-02-09,9700,Medical,48,1
3268,2251,2019-01-23,14400,Debt consolidation,48,1
3269,3655,2020-09-17,3500,Wedding,12,1
3270,4452,2022-10-24,9000,Vacation,36,1
3271,4995,2022-07-19,76200,Medical,48,0
3272,4488,2023-05-02,79000,Debt consolidation,60,1
3273,2146,2022-12-11,19500,Debt consolidation,48,1
3274,4516,2019-09-01,8900,Car Purchase,24,1
3275,1675,2022-07-02,4000,Wedding,12,1
3276,333,2019-07-12,17600,Debt consolidation,24,1
3277,1964,2022-04-20,18400,Wedding,48,1
3278,4943,2021-08-12,24000,Wedding,36,1
3279,2049,2021-02-09,21100,Home improvement,36,0
3280,3243,2021-04-28,40100,Debt consolidation,48,1
3281,3047,2022-01-07,1200,Car Purchase,12,1
3282,3827,2019-07-14,20500,Debt consolidation,24,1
3283,90,2021-01-14,7700,Debt consolidation,36,1
3284,406,2017-12-10,4500,Debt consolidation,12,1
3285,878,2019-05-27,11100,Wedding,48,1
3286,3624,2019-01-05,49700,Moving,48,1
3287,2160,2021-12-05,3700,Wedding,24,1
3288,416,2021-06-14,1400,Business,12,1
3289,1437,2023-03-17,27300,Wedding,60,1
3290,2768,2019-08-09,4900,Wedding,12,0
3291,2674,2020-02-20,7800,Car Purchase,24,1
3292,3927,2019-01-18,14700,Car Purchase,36,0
3293,512,2023-10-19,46000,Debt consolidation,48,1
3294,2336,2019-08-06,18900,Debt consolidation,24,1
3295,2166,2021-04-05,4400,Debt consolidation,24,1
3296,2919,2021-06-20,13900,Vacation,36,1
3297,654,2021-01-11,6500,Debt consolidation,48,1
3298,4592,2022-09-02,1800,Debt consolidation,12,1
3299,359,2018-12-30,2300,Home improvement,12,1
3300,2219,2022-12-19,6500,Business,48,1
3301,71,2021-11-24,224700,Vacation,72,0
3302,578,2020-07-16,21700,Debt consolidation,36,0
3303,4571,2019-10-29,7800,Wedding,48,1
3304,845,2021-05-03,20000,Business,24,0
3305,4266,2018-09-20,16700,Home improvement,48,1
3306,2725,2022-11-02,22100,Medical,48,1
3307,3108,2023-07-09,88100,Home improvement,48,0
3308,1759,2018-03-12,38600,Medical,48,1
3309,4502,2020-11-22,30200,Debt consolidation,48,1
3310,39,2020-08-25,346100,Debt consolidation,72,0
3311,109,2020-11-09,18500,Debt consolidation,24,0
3312,1475,2021-04-18,8500,Home improvement,48,1
3313,4187,2017-12-30,15300,Debt consolidation,48,1
3314,686,2018-01-18,19600,Education,48,0
3315,1591,2020-04-19,24500,Car Purchase,48,1
3316,488,2020-11-14,112300,Medical,60,0
3317,3470,2021-06-22,8000,Education,36,1
3318,4200,2019-09-21,11600,Wedding,36,0
3319,2048,2018-12-19,14000,Debt consolidation,48,1
3320,1065,2021-11-20,85700,Education,48,1
3321,4489,2021-12-12,6300,Debt consolidation,24,1
3322,25,2022-08-19,13100,Medical,24,1
3323,2944,2018-12-28,27700,Vacation,48,1
3324,4346,2018-04-25,79700,Home improvement,48,0
3325,370,2023-08-11,44800,Debt consolidation,48,1
3326,3773,2019-07-09,4000,Vacation,24,1
3327,2756,2021-09-27,5300,Debt consolidation,24,1
3328,3516,2021-08-17,3600,Vacation,12,1
3329,4042,2020-10-13,1100,Business,12,1
3330,3132,2018-10-08,1600,Business,24,1
3331,2608,2020-10-24,9200,Car Purchase,24,1
3332,4135,2018-11-06,96600,Home improvement,60,0
3333,4436,2020-12-11,41000,Medical,48,1
3334,4930,2021-05-27,5500,Education,24,1
3335,3019,2021-06-18,15600,Debt consolidation,48,1
3336,2360,2019-12-22,49000,Debt consolidation,60,0
3337,782,2021-02-08,17200,Debt consolidation,36,1
3338,1779,2020-08-09,11100,Debt consolidation,48,1
3339,3309,2022-09-27,37400,Home improvement,48,0
3340,271,2020-06-01,6100,Business,36,1
3341,2883,2022-10-19,99700,Home improvement,60,1
3342,2470,2018-06-23,2200,Business,12,1
3343,2347,2018-12-31,60800,Debt consolidation,48,0
3344,1631,2023-11-14,45600,Home improvement,48,0
3345,3603,2020-04-04,13900,Medical,48,1
3346,2581,2020-03-07,7300,Education,24,1
3347,3043,2020-12-28,7200,Education,36,1
3348,4034,2021-10-12,4700,Debt consolidation,12,1
3349,3176,2023-01-10,22600,Medical,48,1
3350,1899,2022-08-14,7500,Medical,36,1
3351,3111,2020-11-17,48500,Education,60,1
3352,3423,2018-10-10,15500,Debt consolidation,36,1
3353,1074,2018-07-05,37900,Car Purchase,60,1
3354,1799,2022-06-22,32100,Education,48,1
3355,3139,2018-08-07,5000,Debt consolidation,24,1
3356,3450,2018-04-04,22300,Debt consolidation,48,1
3357,2723,2023-01-17,10800,Medical,36,1
3358,3706,2023-06-23,6800,Moving,24,0
3359,2165,2023-07-11,50300,Medical,60,0
3360,248,2018-08-23,4900,Car Purchase,24,1
3361,1424,2023-04-05,49700,Debt consolidation,60,0
3362,1285,2021-09-09,12400,Debt consolidation,48,1
3363,3228,2018-07-30,9600,Education,48,1
3364,1867,2018-03-19,124800,Education,72,0
3365,2392,2023-06-30,6300,Business,36,1
3366,4086,2020-11-19,21200,Education,48,1
3367,581,2022-11-07,7100,Education,48,1
3368,4273,2020-04-21,342700,Car Purchase,72,0
3369,2645,2023-08-21,30400,Debt consolidation,48,1
3370,1444,2023-02-01,37300,Debt consolidation,60,1
3371,1823,2019-07-27,5700,Debt consolidation,36,1
3372,4717,2022-01-25,29800,Debt consolidation,60,0
3373,2667,2020-08-06,7900,Home improvement,36,0
3374,4573,2019-08-01,14200,Debt consolidation,48,1
3375,1571,2020-05-15,101200,Car Purchase,60,0
3376,1695,2022-01-27,35200,Home improvement,60,0
3377,4258,2022-07-18,24000,Debt consolidation,48,0
3378,1090,2021-09-12,7300,Debt consolidation,24,1
3379,3387,2022-01-22,37000,Debt consolidation,60,1
3380,891,2018-05-26,13400,Business,24,1
3381,2727,2020-02-05,30000,Wedding,60,1
3382,2180,2023-08-18,39800,Home improvement,48,1
3383,4681,2019-02-08,48400,Debt consolidation,60,1
3384,3532,2018-12-11,11400,Debt consolidation,48,1
3385,987,2020-04-04,2900,Home improvement,24,1
3386,1588,2020-06-25,9600,Medical,24,1
3387,456,2022-04-22,28500,Wedding,60,0
3388,1029,2018-02-12,3800,Vacation,24,1
3389,1880,2018-11-16,13300,Education,36,1
3390,3411,2023-02-26,80400,Moving,60,1
3391,3862,2020-11-14,8700,Medical,48,1
3392,2907,2020-05-03,62600,Debt consolidation,60,0
3393,3721,2022-11-08,6100,Home improvement,36,1
3394,1078,2018-01-12,32500,Debt consolidation,48,1
3395,4466,2021-04-28,4100,Debt consolidation,24,1
3396,254,2018-12-04,8400,Home improvement,48,0
3397,1473,2020-09-09,22200,Education,36,1
3398,1781,2018-03-12,7600,Vacation,24,1
3399,2373,2021-03-12,25800,Home improvement,48,1
3400,3883,2018-12-13,16300,Debt consolidation,36,1
3401,3993,2019-07-15,5800,Home improvement,24,1
3402,3042,2022-05-26,23400,Home improvement,36,1
3403,3856,2018-10-22,274100,Home improvement,60,0
3404,1934,2022-04-27,11900,Car Purchase,48,1
3405,394,2018-01-11,9800,Medical,36,1
3406,1667,2023-03-25,7200,Business,48,1
3407,3649,2021-08-07,28200,Home improvement,48,1
3408,528,2020-12-24,35800,Business,48,1
3409,2491,2022-01-23,13900,Debt consolidation,36,1
3410,927,2022-12-22,33800,Medical,60,1
3411,418,2023-06-20,5200,Debt consolidation,24,0
3412,3664,2020-02-04,34800,Debt consolidation,48,1
3413,241,2020-10-11,2100,Business,24,1
3414,2854,2021-09-02,50200,Debt consolidation,48,0
3415,3645,2018-01-25,21600,Home improvement,36,0
3416,3223,2022-03-13,48800,Education,60,0
3417,2921,2022-08-14,49000,Medical,60,1
3418,1970,2023-05-09,4200,Debt consolidation,12,1
3419,2741,2021-08-04,7700,Home improvement,24,0
3420,4397,2022-11-01,49000,Car Purchase,48,0
3421,982,2018-02-28,38800,Home improvement,48,0
3422,4231,2022-03-10,24000,Home improvement,36,1
3423,3011,2020-04-24,22700,Debt consolidation,24,1
3424,89,2019-10-22,20200,Business,24,1
3425,4556,2018-09-08,22400,Wedding,48,1
3426,4166,2023-01-10,23100,Debt consolidation,24,1
3427,3348,2021-05-25,27000,Debt consolidation,48,1
3428,1350,2019-06-21,82000,Wedding,48,0
3429,1729,2023-07-23,7800,Debt consolidation,36,1
3430,4881,2023-01-27,10800,Debt consolidation,36,1
3431,1710,2021-04-14,6100,Wedding,24,1
3432,315,2019-07-13,11000,Debt consolidation,36,1
3433,4684,2018-09-25,30100,Vacation,48,1
3434,4725,2019-11-11,8000,Home improvement,24,1
3435,1546,2022-03-23,432500,Education,60,0
3436,2285,2019-11-13,47600,Debt consolidation,48,1
3437,2788,2019-09-18,80700,Wedding,48,0
3438,1758,2023-11-12,16200,Education,48,0
3439,2540,2022-10-16,8400,Debt consolidation,48,1
3440,3020,2023-04-06,16700,Education,24,1
3441,1221,2020-07-28,40900,Vacation,48,0
3442,2064,2021-05-01,5500,Debt consolidation,36,1
3443,2424,2020-01-19,2100,Business,24,1
3444,4285,2022-11-26,25700,Home improvement,60,1
3445,3617,2020-12-12,20800,Home improvement,36,1
3446,2319,2020-03-05,20700,Debt consolidation,48,1
3447,2864,2021-04-06,9400,Debt consolidation,24,1
3448,4797,2019-12-25,20700,Debt consolidation,36,0
3449,643,2021-07-02,10400,Debt consolidation,24,0
3450,4210,2020-12-13,4200,Education,12,0
3451,2265,2018-11-07,4800,Car Purchase,24,1
3452,3271,2022-12-08,19400,Debt consolidation,36,0
3453,3120,2022-06-10,21600,Debt consolidation,48,1
3454,4446,2019-03-18,11400,Debt consolidation,36,1
3455,3491,2018-04-29,9200,Home improvement,36,1
3456,3903,2021-12-19,22100,Wedding,48,1
3457,4100,2018-04-26,12700,Debt consolidation,48,1
3458,1482,2018-07-28,18400,Home improvement,24,0
3459,966,2023-08-10,14000,Debt consolidation,36,1
3460,2204,2021-01-03,377900,Education,72,0
3461,1057,2021-05-15,30300,Business,60,1
3462,8,2020-06-06,6300,Business,48,1
3463,2350,2020-09-17,6100,Education,24,1
3464,371,2018-06-30,10100,Moving,24,0
3465,3282,2020-07-19,17800,Business,48,0
3466,1164,2022-12-28,263000,Home improvement,60,0
3467,459,2022-04-18,21300,Vacation,48,1
3468,2310,2020-03-10,9500,Debt consolidation,24,1
3469,3239,2018-06-19,1100,Debt consolidation,24,1
3470,1422,2022-02-05,19100,Vacation,48,1
3471,765,2020-10-30,20100,Home improvement,24,0
3472,2307,2019-09-29,51200,Home improvement,60,1
3473,2711,2018-02-24,47700,Debt consolidation,60,0
3474,3780,2020-08-03,37000,Education,60,0
3475,1254,2022-07-06,2900,Vacation,24,1
3476,3896,2022-10-17,1000,Debt consolidation,12,1
3477,670,2018-10-29,10300,Home improvement,36,0
3478,2966,2019-02-03,4200,Business,24,0
3479,2646,2018-12-04,7200,Debt consolidation,36,1
3480,3295,2023-02-27,17400,Debt consolidation,48,1
3481,153,2023-03-25,16000,Business,36,0
3482,493,2018-04-27,9200,Debt consolidation,36,1
3483,4014,2022-03-12,93600,Debt consolidation,48,0
3484,3457,2022-02-19,24900,Business,48,1
3485,1394,2019-05-16,72600,Debt consolidation,60,0
3486,963,2021-04-22,24600,Car Purchase,48,1
3487,29,2018-04-18,9600,Car Purchase,24,1
3488,145,2019-11-03,78400,Home improvement,48,0
3489,3148,2021-11-28,12600,Home improvement,36,1
3490,257,2021-05-25,20700,Moving,24,0
3491,2959,2021-02-16,23800,Debt consolidation,36,0
3492,4208,2020-02-20,444200,Home improvement,60,0
3493,4759,2020-03-21,19100,Vacation,48,1
3494,1263,2021-12-18,21600,Debt consolidation,36,1
3495,316,2022-01-24,25000,Wedding,60,1
3496,2315,2018-03-23,13800,Debt consolidation,24,1
3497,3678,2021-10-10,46400,Debt consolidation,48,1
3498,2803,2019-07-24,75000,Home improvement,48,1
3499,3508,2019-02-27,26000,Debt consolidation,48,1
3500,1597,2023-01-03,99200,Home improvement,48,1
3501,1399,2020-06-02,65400,Moving,60,1
3502,3588,2022-04-27,23400,Debt consolidation,48,0
3503,716,2023-04-20,91700,Vacation,60,0
3504,3222,2023-04-01,40900,Moving,60,1
3505,1178,2018-09-21,20900,Debt consolidation,36,1
3506,600,2021-05-23,73000,Debt consolidation,60,1
3507,3085,2022-08-25,46900,Moving,48,0
3508,134,2019-11-24,8800,Home improvement,24,1
3509,1760,2023-03-28,11100,Car Purchase,36,1
3510,54,2019-11-17,24300,Debt consolidation,36,0
3511,4162,2018-01-21,9200,Debt consolidation,36,1
3512,1719,2021-01-10,15500,Moving,48,0
3513,1307,2022-02-27,11900,Debt consolidation,24,1
3514,2686,2020-06-08,45000,Vacation,48,0
3515,655,2023-04-16,20900,Medical,24,1
3516,4474,2021-09-22,17300,Medical,36,1
3517,637,2019-06-04,32400,Medical,48,0
3518,2911,2021-01-19,1700,Vacation,12,1
3519,4424,2018-12-15,9000,Car Purchase,48,1
3520,3711,2019-05-13,115300,Education,72,0
3521,1425,2023-02-01,10000,Car Purchase,24,1
3522,1190,2018-05-25,46300,Debt consolidation,60,0
3523,1275,2022-03-20,45500,Medical,48,1
3524,4400,2020-08-24,21700,Medical,36,1
3525,826,2023-09-06,27800,Medical,60,0
3526,1830,2018-02-13,97600,Debt consolidation,48,0
3527,1206,2022-12-18,18200,Debt consolidation,36,0
3528,4883,2020-12-28,41400,Debt consolidation,48,1
3529,3070,2022-06-21,6200,Home improvement,24,1
3530,3544,2018-06-28,79800,Debt consolidation,60,0
3531,1423,2020-10-19,5900,Debt consolidation,48,0
3532,4961,2022-11-08,37400,Wedding,60,1
3533,4476,2022-05-20,24000,Debt consolidation,48,1
3534,3426,2022-04-20,24300,Moving,24,1
3535,1839,2023-02-02,16900,Home improvement,36,1
3536,1522,2022-11-12,7400,Debt consolidation,36,1
3537,2090,2021-09-04,24800,Debt consolidation,24,0
3538,3790,2019-02-07,9600,Home improvement,24,1
3539,1531,2021-01-19,30400,Medical,48,1
3540,3147,2022-05-17,8700,Medical,36,1
3541,3765,2021-01-12,22800,Vacation,36,1
3542,369,2020-10-22,6700,Debt consolidation,36,1
3543,1314,2023-06-08,24300,Debt consolidation,36,1
3544,4398,2019-03-31,21900,Debt consolidation,48,1
3545,1785,2018-01-19,17500,Debt consolidation,48,1
3546,663,2020-03-06,39900,Moving,60,0
3547,2769,2019-05-24,4200,Medical,12,1
3548,4997,2022-11-13,3200,Car Purchase,12,1
3549,4172,2020-01-17,7600,Debt consolidation,36,1
3550,4425,2020-04-25,22600,Debt consolidation,36,1
3551,3370,2020-08-11,49100,Wedding,60,0
3552,946,2023-04-06,29900,Home improvement,48,1
3553,1454,2018-03-02,27500,Home improvement,48,1
3554,4673,2020-11-19,8500,Debt consolidation,48,1
3555,3779,2021-10-07,25200,Medical,60,0
3556,1445,2021-01-16,20400,Debt consolidation,48,1
3557,2610,2020-08-19,87600,Home improvement,48,1
3558,4105,2018-01-24,7600,Vacation,36,1
3559,4163,2018-10-16,16400,Debt consolidation,48,1
