loan_id,application_id,customer_id,start_date,loan_duration_months,original_amount,interest_rate,current_status,remaining_balance
1269,2050,4847,2020-04-17,48,28300,14.64,Paid Off,0.0
1270,2051,1174,2022-11-25,36,16100,10.61,Active,5470.89
1271,2056,15,2021-03-13,60,55500,12.49,Active,16185.16
1272,2058,534,2022-06-29,48,5900,19.1,Active,2747.06
1273,2059,1419,2019-05-30,48,80900,19.7,Paid Off,0.0
1274,2062,2536,2019-12-08,60,33600,21.78,Paid Off,0.0
1275,2063,4289,2018-03-18,36,17100,20.97,Defaulted,8433.15
1276,2064,781,2018-07-23,60,60000,10.73,Paid Off,0.0
1277,2067,4589,2023-05-07,48,28300,15.92,Active,18628.78
1278,2068,32,2023-08-21,36,8000,17.87,Active,4961.84
1279,2069,3969,2021-02-21,12,2300,16.16,Paid Off,0.0
1280,2070,384,2019-06-15,60,39600,12.6,Paid Off,0.0
1281,2071,1072,2023-10-22,24,1000,15.57,Active,454.52
1282,2072,1935,2021-08-21,60,72100,21.77,Active,32995.77
1283,2075,1357,2020-05-14,48,21000,17.63,Paid Off,0.0
1284,2076,3296,2019-11-25,12,2600,14.98,Paid Off,0.0
1285,2077,2521,2023-02-23,60,40000,13.83,Active,28401.43
1286,2078,3666,2023-07-31,48,26400,19.4,Active,19262.79
1287,2079,583,2019-10-11,48,38200,14.88,Paid Off,0.0
1288,2080,4722,2019-01-31,60,48700,12.78,Paid Off,0.0
1289,2081,1097,2018-07-28,60,26600,11.02,Paid Off,0.0
1290,2082,4780,2023-09-17,48,29700,14.92,Late,22229.76
1291,2085,4450,2022-07-25,12,2500,9.72,Paid Off,0.0
1292,2086,2330,2020-06-17,12,1200,15.9,Paid Off,0.0
1293,2088,892,2020-07-05,24,9100,20.51,Paid Off,0.0
1294,2089,1270,2021-07-31,24,6800,12.51,Paid Off,0.0
1295,2090,4430,2018-07-16,48,16300,12.01,Paid Off,0.0
1296,2091,4927,2022-10-31,12,4800,20.5,Paid Off,0.0
1297,2093,2699,2022-01-20,36,9400,14.4,Active,319.27
1298,2094,980,2018-12-10,24,14800,17.81,Paid Off,0.0
1299,2095,1051,2020-08-08,48,17600,11.49,Paid Off,0.0
1300,2098,813,2023-05-02,24,8800,18.63,Late,1701.51
1301,2099,1605,2021-07-04,48,29400,13.2,Active,4572.26
1302,2100,4636,2018-06-06,24,6400,16.87,Paid Off,0.0
1303,2101,1335,2020-04-13,36,24500,12.19,Paid Off,0.0
1304,2103,3044,2019-11-30,60,37200,12.3,Paid Off,0.0
1305,2104,976,2019-03-13,24,2400,12.55,Paid Off,0.0
1306,2105,2176,2021-04-03,24,16500,15.14,Paid Off,0.0
1307,2106,92,2023-03-20,48,5100,21.09,Active,3377.18
1308,2108,1236,2021-12-25,24,9300,12.33,Defaulted,4153.84
1309,2111,4541,2018-07-09,60,94900,13.74,Defaulted,45842.12
1310,2112,4529,2022-01-25,12,2800,11.67,Paid Off,0.0
1311,2113,3922,2019-04-30,24,7900,11.92,Paid Off,0.0
1312,2114,4513,2021-01-14,48,13800,21.25,Paid Off,0.0
1313,2115,1969,2022-11-13,36,24700,14.91,Active,8741.51
1314,2118,2405,2020-07-04,24,8100,12.33,Paid Off,0.0
1315,2119,563,2018-11-19,24,1600,12.98,Paid Off,0.0
1316,2120,4272,2020-03-01,36,8900,16.07,Paid Off,0.0
1317,2121,2947,2018-11-19,24,13300,7.88,Paid Off,0.0
1318,2123,4811,2019-10-16,24,8300,19.21,Defaulted,3845.73
1319,2126,1549,2020-12-08,48,27000,8.45,Paid Off,0.0
1320,2127,4809,2023-01-21,36,19000,20.52,Active,8226.86
1321,2128,1584,2023-12-12,24,2600,19.6,Active,1425.97
1322,2129,3399,2022-12-26,48,7000,12.68,Active,3939.15
1323,2130,2801,2018-03-25,12,2600,15.29,Defaulted,1131.52
1324,2131,874,2018-12-04,48,30100,18.79,Paid Off,0.0
1325,2134,3096,2019-11-15,36,10100,13.23,Paid Off,0.0
1326,2135,821,2020-05-25,48,7600,13.64,Paid Off,0.0
1327,2137,1469,2022-05-06,12,4900,8.62,Paid Off,0.0
1328,2138,4897,2023-07-08,24,4700,14.33,Active,1303.35
1329,2145,831,2018-06-03,24,3500,9.41,Paid Off,0.0
1330,2147,3679,2023-06-28,48,8800,17.58,Active,6192.49
1331,2149,3864,2019-02-17,36,21800,15.37,Paid Off,0.0
1332,2151,1150,2018-01-16,24,7900,14.77,Defaulted,3575.34
1333,2152,880,2018-07-17,48,19800,15.92,Paid Off,0.0
1334,2153,783,2022-11-14,24,5300,15.7,Paid Off,0.0
1335,2154,2956,2019-11-17,12,3200,12.12,Defaulted,1380.37
1336,2155,317,2023-08-05,24,15700,9.8,Active,4899.83
1337,2158,4214,2023-01-20,60,32800,17.7,Active,23467.88
1338,2159,2892,2019-10-27,24,2400,12.2,Paid Off,0.0
1339,2160,3125,2019-05-30,48,17500,10.62,Paid Off,0.0
1340,2163,1566,2023-01-21,36,8100,15.12,Active,3353.29
1341,2165,1636,2021-02-12,48,48500,16.75,Active,1374.03
1342,2167,1683,2021-05-08,24,16600,8.99,Paid Off,0.0
1343,2168,55,2018-02-25,36,5700,14.86,Paid Off,0.0
1344,2169,1819,2021-06-23,48,21100,12.64,Active,3252.82
1345,2170,2936,2023-06-11,48,7700,21.16,Active,5533.41
1346,2171,4527,2021-08-26,12,4000,19.07,Paid Off,0.0
1347,2172,2558,2018-11-05,36,8900,14.67,Paid Off,0.0
1348,2173,277,2022-02-26,12,1500,21.0,Paid Off,0.0
1349,2174,468,2023-06-12,60,37400,18.33,Active,29489.34
1350,2177,1736,2018-05-06,48,13000,19.32,Paid Off,0.0
1351,2178,2642,2020-01-06,24,3300,8.0,Paid Off,0.0
1352,2179,2969,2018-04-18,48,6400,15.53,Paid Off,0.0
1353,2181,4686,2019-07-19,60,86000,16.44,Paid Off,0.0
1354,2184,3371,2020-03-11,36,9700,14.01,Paid Off,0.0
1355,2185,2716,2018-09-25,36,11900,12.38,Paid Off,0.0
1356,2186,2085,2021-08-20,24,8200,12.25,Defaulted,3660.93
1357,2188,2703,2021-07-14,24,4000,9.51,Paid Off,0.0
1358,2189,3208,2023-06-10,12,2500,11.27,Paid Off,0.0
1359,2190,2726,2019-03-01,24,23200,15.44,Paid Off,0.0
1360,2193,761,2021-06-13,48,6800,11.79,Active,866.15
1361,2194,4500,2020-01-30,24,1200,21.41,Paid Off,0.0
1362,2195,3038,2023-03-23,24,22200,11.41,Active,3058.43
1363,2196,4918,2018-05-26,48,21000,14.71,Defaulted,10256.27
1364,2197,995,2022-03-27,36,19200,18.93,Active,2044.51
1365,2198,1037,2023-06-08,36,17100,20.64,Active,9380.45
1366,2200,4183,2019-07-08,24,5600,11.36,Paid Off,0.0
1367,2201,2689,2023-12-05,48,16900,11.54,Active,13060.12
1368,2202,2355,2022-08-14,12,2900,18.04,Paid Off,0.0
1369,2207,1122,2020-02-03,12,4300,18.97,Defaulted,1890.47
1370,2209,1793,2021-05-16,24,3800,11.45,Paid Off,0.0
1371,2210,1705,2018-04-07,12,1600,10.14,Paid Off,0.0
1372,2212,2706,2021-10-09,24,5300,12.39,Defaulted,2368.01
1373,2213,4319,2019-04-22,36,19400,11.18,Paid Off,0.0
1374,2214,3860,2018-01-26,36,16800,7.45,Paid Off,0.0
1375,2216,4435,2020-04-30,60,30400,20.16,Active,3101.16
1376,2218,3362,2023-10-22,36,10000,16.34,Active,6676.61
1377,2219,2384,2023-03-16,36,21600,10.27,Late,9810.63
1378,2222,2791,2022-04-25,12,2800,18.14,Paid Off,0.0
1379,2224,1810,2021-10-14,36,17600,21.6,Paid Off,0.0
1380,2225,1606,2021-09-25,48,97400,9.62,Late,21213.84
1381,2228,1795,2019-12-25,24,16100,10.78,Paid Off,0.0
1382,2230,1136,2022-05-31,24,3000,13.34,Paid Off,0.0
1383,2232,4401,2022-08-08,12,4200,17.61,Paid Off,0.0
1384,2234,4903,2023-11-10,60,29100,14.67,Active,24459.66
1385,2235,1725,2020-12-05,12,1900,14.56,Paid Off,0.0
1386,2236,759,2023-01-15,24,12400,10.06,Active,567.78
1387,2237,93,2021-02-04,36,9100,15.94,Paid Off,0.0
1388,2241,4432,2021-11-09,24,23900,21.03,Paid Off,0.0
1389,2242,4585,2020-03-20,48,7100,17.06,Paid Off,0.0
1390,2244,1008,2021-11-23,48,8400,17.37,Active,2464.74
1391,2245,501,2019-04-22,36,16500,16.06,Paid Off,0.0
1392,2246,3986,2020-07-26,60,31700,17.63,Active,5275.68
1393,2247,712,2021-02-25,12,1400,21.08,Paid Off,0.0
1394,2250,2802,2018-05-27,24,6400,17.03,Paid Off,0.0
1395,2251,242,2018-10-10,24,2900,14.71,Paid Off,0.0
1396,2253,661,2019-02-05,24,8300,10.53,Paid Off,0.0
1397,2254,3506,2021-09-26,24,3400,20.16,Paid Off,0.0
1398,2255,1049,2022-01-30,24,8500,12.32,Paid Off,0.0
1399,2257,4378,2019-02-27,48,9300,16.8,Paid Off,0.0
1400,2262,3058,2020-08-02,60,45600,17.54,Active,7576.52
1401,2264,34,2020-12-24,12,3200,10.79,Paid Off,0.0
1402,2265,1732,2020-05-16,48,9600,14.32,Paid Off,0.0
1403,2266,2898,2018-07-24,12,3100,18.88,Paid Off,0.0
1404,2267,2118,2023-08-10,24,6800,19.1,Active,2558.26
1405,2268,4634,2020-04-09,60,30800,13.16,Active,2064.51
1406,2269,1861,2019-12-26,48,39100,9.76,Paid Off,0.0
1407,2272,4652,2021-02-08,24,8600,20.38,Paid Off,0.0
1408,2273,2414,2021-10-17,60,39500,16.98,Active,17719.3
1409,2274,3452,2022-06-22,48,7400,15.06,Active,3303.36
1410,2275,173,2022-01-27,48,17200,9.61,Active,5325.96
1411,2276,3680,2018-05-26,12,3200,10.49,Paid Off,0.0
1412,2277,4480,2018-07-17,24,4800,9.16,Paid Off,0.0
1413,2280,2211,2021-06-17,36,22700,12.94,Paid Off,0.0
1414,2281,3668,2022-06-21,12,3200,18.78,Paid Off,0.0
1415,2282,2329,2018-07-13,48,13300,17.11,Paid Off,0.0
1416,2283,4274,2021-07-30,48,7700,11.45,Active,1352.76
1417,2284,615,2023-11-06,48,16400,20.05,Late,12876.47
1418,2286,2934,2023-10-27,36,23100,18.38,Active,15579.71
1419,2289,1841,2020-12-17,24,8400,17.33,Paid Off,0.0
1420,2290,4342,2021-04-12,48,7700,19.94,Late,679.5
1421,2291,1061,2018-10-16,60,43000,8.43,Defaulted,19389.91
1422,2292,2022,2022-06-21,48,17900,12.76,Active,7794.53
1423,2294,3343,2023-09-10,36,7000,14.5,Active,4445.39
1424,2295,3460,2021-01-17,48,9900,12.84,Paid Off,0.0
1425,2297,3829,2022-05-05,36,22000,16.56,Active,3013.52
1426,2298,751,2023-08-30,60,36900,8.12,Active,28470.29
1427,2299,1030,2018-05-27,36,6400,18.58,Paid Off,0.0
1428,2302,3221,2018-07-10,24,21900,14.87,Paid Off,0.0
1429,2304,4851,2020-11-20,12,1200,20.53,Paid Off,0.0
1430,2305,4057,2022-05-20,60,27800,21.47,Active,17066.5
1431,2307,4597,2021-11-04,48,7600,18.42,Late,2070.43
1432,2308,4814,2021-02-14,24,8200,19.04,Paid Off,0.0
1433,2309,1620,2023-06-27,24,9500,11.83,Active,2588.62
1434,2311,1702,2022-11-21,12,2100,12.76,Paid Off,0.0
1435,2312,3633,2023-10-25,36,10500,10.25,Active,6793.67
1436,2317,2922,2022-10-28,36,13900,15.19,Active,4511.41
1437,2319,930,2018-10-08,24,9900,14.56,Paid Off,0.0
1438,2320,1680,2023-01-29,24,7100,15.22,Active,340.68
1439,2321,2173,2023-05-14,24,3500,16.18,Active,824.7
1440,2324,4149,2023-07-19,12,3300,13.45,Paid Off,0.0
1441,2325,357,2018-01-09,24,7800,12.63,Defaulted,3489.55
1442,2329,3054,2018-03-27,48,5200,16.84,Paid Off,0.0
1443,2331,1398,2021-07-27,60,35900,12.59,Active,13875.74
1444,2332,3451,2019-03-09,36,14700,13.98,Paid Off,0.0
1445,2334,4926,2018-10-23,60,59700,18.04,Paid Off,0.0
1446,2336,680,2023-10-15,36,14200,12.47,Active,9295.42
1447,2339,2463,2023-11-21,48,39300,14.8,Active,30824.88
1448,2340,1092,2019-11-01,24,20000,17.45,Defaulted,9181.52
1449,2341,3357,2021-10-05,36,10500,13.42,Paid Off,0.0
1450,2344,2517,2023-03-06,60,95100,20.47,Active,70727.33
1451,2345,4284,2018-10-09,24,3700,8.43,Paid Off,0.0
1452,2347,3606,2022-06-12,24,16400,15.09,Paid Off,0.0
1453,2348,2999,2020-04-28,24,2800,15.81,Paid Off,0.0
1454,2349,4872,2023-02-28,36,8300,16.98,Active,3733.43
1455,2353,2266,2020-07-10,48,97900,20.44,Paid Off,0.0
1456,2354,1304,2021-02-09,36,7400,21.34,Paid Off,0.0
1457,2355,1245,2019-07-30,36,19500,13.3,Paid Off,0.0
1458,2356,293,2021-01-30,12,3100,10.37,Defaulted,1330.67
1459,2359,1988,2021-11-19,12,3400,10.41,Paid Off,0.0
1460,2360,3191,2020-12-22,48,5600,11.68,Paid Off,0.0
1461,2361,4753,2020-10-14,48,5700,21.93,Paid Off,0.0
1462,2363,2890,2021-08-20,24,5100,14.75,Paid Off,0.0
1463,2365,734,2023-11-19,12,3500,10.78,Paid Off,0.0
1464,2367,2381,2018-01-03,48,5600,19.11,Paid Off,0.0
1465,2368,166,2018-12-29,36,9900,13.36,Paid Off,0.0
1466,2369,958,2018-01-29,48,10400,14.26,Paid Off,0.0
1467,2372,2621,2022-12-20,36,15100,15.26,Active,5812.85
1468,2378,4141,2018-03-08,48,62600,16.87,Paid Off,0.0
1469,2379,970,2018-12-16,12,2000,17.52,Paid Off,0.0
1470,2382,586,2020-07-29,24,8300,11.83,Paid Off,0.0
1471,2383,2781,2022-12-01,48,44100,12.2,Active,23799.04
1472,2385,4109,2022-09-22,60,70900,13.22,Late,44649.55
1473,2386,4650,2023-07-13,24,16800,15.47,Late,5444.0
1474,2388,3455,2020-05-14,24,4100,17.34,Paid Off,0.0
1475,2390,3622,2022-07-21,36,6500,15.4,Active,1507.81
1476,2391,3863,2023-09-13,24,1100,13.8,Active,448.23
1477,2392,3303,2021-03-05,60,42900,21.9,Active,14492.48
1478,2393,289,2021-11-15,60,45500,15.31,Active,20791.23
1479,2394,28,2020-05-11,60,81400,20.45,Active,8349.41
1480,2395,2163,2018-08-16,24,21800,9.72,Paid Off,0.0
1481,2396,3375,2022-07-29,12,2500,19.43,Defaulted,1100.5
1482,2397,4078,2021-05-11,36,5700,20.34,Paid Off,0.0
1483,2398,2233,2020-08-03,24,1300,9.95,Paid Off,0.0
1484,2399,1621,2022-04-05,24,7300,10.25,Defaulted,3223.63
1485,2400,719,2020-01-08,12,2700,11.76,Paid Off,0.0
1486,2402,4998,2018-09-27,36,8700,9.89,Paid Off,0.0
1487,2404,2410,2018-05-06,48,6600,19.41,Paid Off,0.0
1488,2405,2168,2020-12-11,36,8600,15.51,Paid Off,0.0
1489,2406,498,2018-04-19,12,1400,20.77,Paid Off,0.0
1490,2408,2240,2023-03-25,36,6900,13.18,Late,3207.31
1491,2415,3433,2022-06-07,36,6000,15.39,Active,1006.64
1492,2417,3854,2022-02-22,36,7000,16.19,Active,483.7
1493,2418,4303,2020-01-04,48,42100,11.7,Paid Off,0.0
1494,2419,901,2018-05-27,36,5100,19.87,Paid Off,0.0
1495,2420,4651,2019-05-25,24,19700,13.79,Paid Off,0.0
1496,2423,2004,2021-10-18,12,2400,11.39,Paid Off,0.0
1497,2424,2203,2021-06-24,36,11200,17.42,Paid Off,0.0
1498,2425,1769,2022-10-18,48,49200,17.35,Active,26756.98
1499,2426,3109,2019-03-26,24,11500,15.98,Paid Off,0.0
1500,2427,2337,2019-07-19,48,10200,9.53,Paid Off,0.0
1501,2428,1458,2019-05-06,60,52100,15.0,Paid Off,0.0
1502,2430,546,2019-03-09,12,3700,14.21,Paid Off,0.0
1503,2431,1483,2022-04-02,12,3200,11.44,Paid Off,0.0
1504,2434,597,2022-09-13,36,8000,12.13,Active,2035.99
1505,2435,1046,2022-08-18,24,21200,11.98,Paid Off,0.0
1506,2438,2503,2022-12-24,24,11000,18.53,Paid Off,0.0
1507,2439,1294,2023-08-17,24,6200,11.94,Active,2232.35
1508,2440,2186,2020-05-04,48,15200,11.82,Paid Off,0.0
1509,2441,936,2022-08-20,24,24100,19.08,Paid Off,0.0
1510,2443,2228,2020-12-16,60,36300,16.8,Active,9098.75
1511,2444,3868,2021-11-29,36,24000,19.53,Paid Off,0.0
1512,2446,3596,2019-03-26,24,2200,19.33,Paid Off,0.0
1513,2447,2561,2022-07-24,24,2300,15.02,Paid Off,0.0
1514,2448,3935,2019-08-15,24,6700,20.33,Paid Off,0.0
1515,2449,2079,2023-02-05,24,1700,20.2,Active,85.25
1516,2450,4672,2019-10-01,36,6300,13.89,Paid Off,0.0
1517,2451,245,2021-11-26,24,4600,14.32,Paid Off,0.0
1518,2453,4565,2019-08-21,48,25100,17.41,Paid Off,0.0
1519,2454,4142,2022-12-02,60,69400,17.01,Active,47341.28
1520,2455,3715,2022-05-19,24,11000,10.86,Paid Off,0.0
1521,2458,3793,2023-11-06,24,5900,16.27,Active,2691.67
1522,2459,1871,2019-03-05,24,2300,17.21,Defaulted,1054.54
1523,2460,4198,2023-06-28,48,19900,20.98,Active,14285.88
1524,2462,50,2019-05-22,24,16500,17.33,Paid Off,0.0
1525,2463,2352,2018-09-22,48,64000,18.95,Paid Off,0.0
1526,2464,2614,2021-01-01,24,20300,16.25,Defaulted,9260.18
1527,2465,4469,2021-05-29,24,2800,9.69,Paid Off,0.0
1528,2467,4895,2022-03-07,60,30400,13.94,Active,15774.02
1529,2469,1126,2020-10-23,24,1300,16.54,Paid Off,0.0
1530,2470,2020,2022-01-15,36,8600,18.43,Paid Off,0.0
1531,2472,2516,2021-03-24,48,20800,18.88,Active,1804.73
1532,2473,1981,2018-12-10,48,6700,14.89,Paid Off,0.0
1533,2474,4361,2020-05-19,60,55400,18.64,Active,5489.79
1534,2478,4751,2022-01-29,24,3900,11.63,Paid Off,0.0
1535,2480,4267,2022-03-06,36,5100,19.35,Active,366.8
1536,2482,2464,2023-02-12,60,43500,19.8,Active,32208.43
1537,2483,1780,2019-07-22,36,8100,16.71,Paid Off,0.0
1538,2485,150,2023-12-12,48,66200,14.07,Active,52945.09
1539,2486,2692,2019-07-31,12,3600,12.25,Paid Off,0.0
1540,2489,2611,2021-05-01,24,7900,15.91,Paid Off,0.0
1541,2490,1767,2023-02-26,36,19600,10.47,Active,8357.6
1542,2491,3355,2018-06-29,24,16500,8.09,Paid Off,0.0
1543,2492,3407,2022-05-29,36,5900,13.14,Active,964.06
1544,2493,733,2021-06-11,24,3700,16.82,Paid Off,0.0
1545,2494,318,2020-07-02,48,56000,20.0,Paid Off,0.0
1546,2496,2459,2023-02-15,60,337500,20.29,Active,250706.29
1547,2499,3675,2020-03-14,12,2200,16.85,Paid Off,0.0
1548,2500,3632,2022-11-14,24,6500,8.49,Paid Off,0.0
1549,2501,3310,2020-05-16,48,8900,14.45,Paid Off,0.0
1550,2503,740,2019-11-01,60,92700,12.06,Paid Off,0.0
1551,2506,786,2018-04-18,48,23200,8.43,Paid Off,0.0
1552,2507,3496,2023-06-26,12,3200,8.16,Paid Off,0.0
1553,2510,224,2023-11-05,48,6600,12.69,Active,5005.76
1554,2511,2451,2020-11-30,24,7600,20.86,Paid Off,0.0
1555,2514,1570,2019-05-04,48,39900,14.81,Paid Off,0.0
1556,2515,3172,2018-06-11,36,9800,17.42,Paid Off,0.0
1557,2517,2325,2020-01-17,24,23200,16.04,Paid Off,0.0
1558,2518,326,2020-06-09,48,8500,19.5,Paid Off,0.0
1559,2520,582,2021-07-09,24,3100,17.34,Paid Off,0.0
1560,2522,367,2021-03-01,72,108600,22.34,Active,56287.54
1561,2523,588,2023-10-01,24,5700,15.15,Active,2340.79
1562,2526,2664,2021-02-10,36,6500,14.32,Paid Off,0.0
1563,2527,2759,2022-04-29,24,6900,11.81,Paid Off,0.0
1564,2528,3062,2023-01-27,36,24000,15.02,Active,9927.22
1565,2531,2260,2018-06-25,24,8500,18.63,Paid Off,0.0
1566,2532,4326,2020-02-08,48,8900,18.39,Defaulted,4505.28
1567,2535,1704,2021-06-26,48,36300,11.05,Late,5457.22
1568,2536,4050,2020-09-21,48,23900,13.86,Paid Off,0.0
1569,2538,2197,2019-02-12,48,16900,12.58,Defaulted,8078.78
1570,2539,1331,2023-06-20,36,12600,14.13,Active,6961.3
1571,2541,2839,2018-03-16,36,9400,19.49,Paid Off,0.0
1572,2543,1802,2020-02-25,24,8500,21.21,Paid Off,0.0
1573,2544,1857,2021-07-23,24,7500,17.07,Paid Off,0.0
1574,2546,350,2023-03-02,24,7300,11.93,Active,676.69
1575,2548,4787,2020-09-22,36,5300,18.44,Paid Off,0.0
1576,2550,1098,2020-07-14,12,1000,14.88,Paid Off,0.0
1577,2551,495,2021-10-10,12,4900,16.61,Defaulted,2140.29
1578,2552,2084,2018-03-28,24,19700,21.36,Paid Off,0.0
1579,2554,3735,2020-06-11,12,1800,17.83,Paid Off,0.0
1580,2556,2719,2019-08-02,36,8800,10.52,Paid Off,0.0
1581,2558,2780,2022-12-11,24,3000,15.81,Paid Off,0.0
1582,2559,4043,2022-02-25,24,3500,10.22,Paid Off,0.0
1583,2561,718,2021-10-23,12,3700,8.9,Defaulted,1581.63
1584,2562,2547,2019-02-23,48,5700,16.19,Paid Off,0.0
1585,2563,2270,2023-03-28,36,11200,14.47,Active,5258.79
1586,2565,1613,2023-08-22,60,39800,11.34,Active,31275.91
1587,2566,1479,2023-12-09,60,28700,13.49,Late,24388.7
1588,2567,3080,2020-04-22,24,21000,13.1,Paid Off,0.0
1589,2568,3729,2023-02-17,24,3900,15.02,Active,371.28
1590,2569,3977,2019-09-01,12,2000,9.39,Paid Off,0.0
1591,2570,2444,2021-01-27,60,27000,15.93,Late,7780.52
1592,2573,3738,2019-04-28,36,9600,8.13,Paid Off,0.0
1593,2575,2287,2021-12-04,24,1000,17.6,Paid Off,0.0
1594,2576,438,2023-04-21,24,8100,21.17,Active,1596.57
1595,2577,1804,2020-04-18,24,22000,11.09,Paid Off,0.0
1596,2578,261,2023-10-25,60,39100,21.15,Active,33251.96
1597,2580,785,2022-02-05,48,30100,14.21,Late,9894.63
1598,2581,900,2020-10-15,36,8400,11.83,Paid Off,0.0
1599,2582,3028,2019-07-25,48,35400,18.16,Defaulted,17880.58
1600,2584,1924,2020-08-10,24,7500,15.49,Paid Off,0.0
1601,2585,1633,2018-04-09,24,18500,12.27,Paid Off,0.0
1602,2588,4558,2018-10-06,48,83300,9.01,Paid Off,0.0
1603,2590,3050,2021-08-02,24,6100,18.2,Paid Off,0.0
1604,2591,2408,2019-09-08,12,3500,17.88,Paid Off,0.0
1605,2592,973,2023-09-09,36,6000,12.49,Active,3768.24
1606,2593,3913,2023-03-19,48,64300,21.67,Active,42745.5
1607,2594,3656,2019-09-08,36,5500,13.01,Paid Off,0.0
1608,2596,2669,2023-02-06,48,48400,12.61,Active,28212.51
1609,2597,4440,2021-08-05,48,20400,11.94,Active,3611.12
1610,2598,4341,2022-06-17,36,18800,11.0,Active,3577.28
1611,2599,2479,2022-10-05,48,9100,21.45,Active,4936.14
1612,2601,3533,2020-07-17,24,2600,17.8,Paid Off,0.0
1613,2603,2776,2021-07-12,48,22400,19.22,Active,3817.37
1614,2606,1943,2021-05-31,24,1600,10.79,Paid Off,0.0
1615,2608,3955,2019-10-25,36,7300,12.71,Paid Off,0.0
1616,2609,4306,2020-07-06,24,3200,18.32,Paid Off,0.0
1617,2610,2434,2020-09-29,60,38200,10.89,Late,7128.83
1618,2612,59,2023-01-12,36,5500,21.14,Active,2393.46
1619,2613,3611,2021-11-18,48,9400,21.8,Active,2918.82
1620,2616,4941,2021-08-21,12,4700,17.83,Paid Off,0.0
1621,2617,486,2022-02-04,48,9600,13.74,Active,3136.94
1622,2619,4390,2022-12-01,36,14700,17.62,Active,5333.75
1623,2620,3030,2020-05-26,36,6400,14.79,Paid Off,0.0
1624,2621,2356,2018-11-10,12,4700,18.01,Paid Off,0.0
1625,2622,3390,2021-11-01,12,3800,13.78,Paid Off,0.0
1626,2623,1376,2019-10-31,72,484300,21.21,Active,108591.49
1627,2624,3094,2023-08-02,48,38000,12.28,Active,26605.8
1628,2625,3654,2023-08-21,24,4700,12.66,Active,1699.88
1629,2628,3510,2019-08-08,12,3400,21.11,Paid Off,0.0
1630,2629,2478,2019-03-11,24,4500,19.28,Paid Off,0.0
1631,2630,1125,2019-08-10,48,22100,20.61,Paid Off,0.0
1632,2634,2779,2019-12-11,48,41700,21.87,Paid Off,0.0
1633,2636,4286,2019-03-05,24,11900,18.5,Paid Off,0.0
1634,2637,4864,2018-07-15,60,39700,20.4,Paid Off,0.0
1635,2640,4111,2020-06-16,24,9000,14.18,Paid Off,0.0
1636,2642,691,2023-12-16,24,21900,16.77,Active,11859.7
1637,2645,1499,2022-06-12,36,9700,20.39,Active,1723.26
1638,2649,3950,2018-05-04,12,2700,19.76,Paid Off,0.0
1639,2650,2065,2019-06-26,60,35000,8.62,Paid Off,0.0
1640,2651,3494,2023-03-28,48,14100,7.83,Active,8468.28
1641,2653,2245,2018-05-22,24,20600,12.06,Paid Off,0.0
1642,2658,543,2023-06-02,36,20500,13.15,Active,10683.29
1643,2659,3545,2021-09-11,48,9100,11.25,Active,1813.08
1644,2660,4127,2023-08-17,36,21600,13.35,Active,13050.85
1645,2661,3682,2020-09-20,60,30100,14.51,Active,5370.54
1646,2662,1050,2020-02-22,48,20000,15.72,Paid Off,0.0
1647,2663,53,2023-06-03,36,18000,19.39,Active,9792.33
1648,2665,730,2019-05-30,48,13000,16.85,Paid Off,0.0
1649,2666,4649,2018-12-09,24,8000,15.21,Paid Off,0.0
1650,2668,2868,2019-09-04,24,9100,9.94,Paid Off,0.0
1651,2669,1118,2020-02-09,24,8600,20.55,Paid Off,0.0
1652,2670,817,2023-03-29,24,5600,21.13,Active,834.78
1653,2671,1165,2020-02-06,36,9600,14.88,Paid Off,0.0
1654,2672,467,2023-06-16,24,19700,19.32,Active,5653.86
1655,2675,4209,2019-03-18,24,3800,11.29,Paid Off,0.0
1656,2676,3088,2018-03-13,36,14700,11.68,Paid Off,0.0
1657,2678,1770,2022-04-07,48,22800,20.45,Active,9187.47
1658,2680,35,2019-01-20,24,6900,17.27,Paid Off,0.0
1659,2681,4790,2020-12-02,24,10300,7.59,Paid Off,0.0
1660,2682,610,2021-06-27,48,9600,13.75,Active,1505.83
1661,2685,3973,2021-01-26,12,4500,12.02,Paid Off,0.0
1662,2686,915,2020-06-20,60,33200,20.33,Active,4212.05
1663,2687,4575,2018-01-05,12,4600,15.15,Paid Off,0.0
1664,2689,1882,2022-10-15,60,35000,15.5,Active,23047.12
1665,2690,2148,2020-11-11,36,21300,9.85,Paid Off,0.0
1666,2691,4251,2023-11-25,36,8100,12.37,Active,5513.2
1667,2692,1484,2019-07-10,60,26500,14.54,Paid Off,0.0
1668,2693,4623,2022-09-10,48,39700,9.81,Active,18441.73
1669,2694,1602,2022-09-06,12,4700,6.78,Paid Off,0.0
1670,2695,4226,2019-03-22,36,7800,7.89,Paid Off,0.0
1671,2696,3828,2022-07-07,12,4700,19.26,Paid Off,0.0
1672,2697,604,2020-12-14,36,8500,18.05,Paid Off,0.0
1673,2698,638,2019-02-21,12,1700,8.28,Paid Off,0.0
1674,2699,2653,2018-09-30,12,4000,8.66,Paid Off,0.0
1675,2702,2264,2021-11-26,24,8100,11.87,Paid Off,0.0
1676,2704,4858,2020-12-12,24,20800,21.34,Paid Off,0.0
