account_id,customer_id,account_type,account_status,open_date,current_balance,credit_limit
3968,3968,Credit Card,Active,2025-04-24,0.0,12000.0
3969,3969,Checking,Active,2016-01-13,740527.99,
3970,3970,Certificate of Deposit,Active,2021-09-23,11810.37,
3971,3971,Savings,Active,2012-11-23,845628.69,
3972,3972,Savings,Active,2025-01-24,54504.42,
3973,3973,Checking,Active,2013-10-13,1125749.44,
3974,3974,Certificate of Deposit,Active,2017-08-17,69510.24,
3975,3975,Credit Card,Active,2010-10-27,-1069.1,25000.0
3976,3976,Checking,Active,2023-05-09,2483722.12,
3977,3977,Savings,Active,2016-06-07,819374.75,
3978,3978,Credit Card,Active,2020-10-17,0.0,3000.0
3979,3979,Checking,Active,2020-10-06,274251.48,
3980,3980,Checking,Active,2024-08-19,35939.84,
3981,3981,Savings,Inactive,2025-06-13,42212.96,
3982,3982,Certificate of Deposit,Active,2022-02-14,5807.71,
3983,3983,Credit Card,Active,2010-08-28,0.0,8000.0
3984,3984,Checking,Active,2023-04-04,99206.81,
3985,3985,Checking,Active,2011-12-03,1241790.94,
3986,3986,Checking,Active,2018-07-13,185665.9,
3987,3987,Savings,Active,2016-05-31,848800.86,
3988,3988,Savings,Active,2021-05-05,305231.45,
3989,3989,Savings,Active,2024-03-20,74268.01,
3990,3990,Checking,Active,2013-03-16,688609.83,
3991,3991,Credit Card,Inactive,2025-08-08,0.0,7500.0
3992,3992,Checking,Active,2010-04-29,643756.54,
3993,3993,Certificate of Deposit,Active,2021-11-28,1173.2,
3994,3994,Credit Card,Active,2019-12-16,0.0,3000.0
3995,3995,Checking,Active,2018-10-28,336284.55,
3996,3996,Credit Card,Active,2016-07-04,0.0,12000.0
3997,3997,Certificate of Deposit,Active,2023-10-31,54337.68,
3998,3998,Credit Card,Active,2011-11-12,0.0,4000.0
3999,3999,Checking,Active,2015-02-04,395728.63,
4000,4000,Credit Card,Active,2025-04-22,0.0,2000.0
4001,4001,Checking,Active,2019-05-18,402321.66,
4002,4002,Checking,Inactive,2012-12-13,1157036.23,
4003,4003,Savings,Active,2011-07-31,2119841.57,
4004,4004,Savings,Active,2020-07-26,686198.31,
4005,4005,Checking,Active,2012-06-08,970337.22,
4006,4006,Savings,Inactive,2013-08-18,950268.78,
4007,4007,Checking,Active,2014-08-17,-483.68,
4008,4008,Checking,Active,2010-06-30,258917.53,
4009,4009,Checking,Active,2010-04-07,2294962.09,
4010,4010,Checking,Active,2024-06-30,51255.81,
4011,4011,Checking,Active,2018-07-22,524327.93,
4012,4012,Savings,Active,2019-04-24,465004.56,
4013,4013,Savings,Active,2020-09-01,119923.3,
4014,4014,Checking,Active,2024-10-24,53503.58,
4015,4015,Credit Card,Active,2018-09-01,0.0,8000.0
4016,4016,Credit Card,Active,2014-10-13,0.0,15000.0
4017,4017,Savings,Inactive,2025-02-06,33918.39,
4018,4018,Checking,Active,2017-01-05,-378.18,
4019,4019,Certificate of Deposit,Active,2010-06-13,1850.83,
4020,4020,Credit Card,Active,2012-10-30,0.0,7500.0
4021,4021,Checking,Active,2022-03-08,14340.23,
4022,4022,Savings,Active,2012-12-26,814679.8,
4023,4023,Checking,Active,2014-09-04,443488.84,
4024,4024,Checking,Active,2023-08-14,1669259.38,
4025,4025,Checking,Active,2018-07-06,379846.55,
4026,4026,Credit Card,Active,2015-10-29,0.0,4000.0
4027,4027,Savings,Active,2013-08-02,2143808.57,
4028,4028,Checking,Active,2023-11-05,127896.8,
4029,4029,Credit Card,Active,2019-02-25,0.0,2000.0
4030,4030,Checking,Active,2017-10-19,586919.94,
4031,4031,Certificate of Deposit,Active,2018-11-25,1322.51,
4032,4032,Credit Card,Active,2022-11-14,-787.94,2000.0
4033,4033,Checking,Active,2014-10-16,374489.94,
4034,4034,Checking,Active,2018-10-24,1683149.4,
4035,4035,Credit Card,Active,2015-10-19,0.0,8000.0
4036,4036,Checking,Active,2010-06-12,450360.38,
4037,4037,Checking,Active,2014-02-20,484946.16,
4038,4038,Credit Card,Active,2012-08-13,-332.33,7500.0
4039,4039,Checking,Active,2025-11-14,5616.56,
4040,4040,Credit Card,Active,2011-02-05,0.0,10000.0
4041,4041,Certificate of Deposit,Active,2011-06-03,17783.99,
4042,4042,Savings,Active,2013-01-17,987297.64,
4043,4043,Credit Card,Inactive,2021-08-25,0.0,8000.0
4044,4044,Certificate of Deposit,Active,2019-08-13,25669.82,
4045,4045,Checking,Active,2015-08-05,156479.9,
4046,4046,Credit Card,Active,2013-02-10,-430.18,12000.0
4047,4047,Checking,Active,2021-10-20,450710.94,
4048,4048,Savings,Active,2016-08-23,641704.93,
4049,4049,Savings,Active,2017-06-09,45495480.32,
4050,4050,Checking,Active,2012-11-29,-1.9,
4051,4051,Savings,Active,2011-05-13,875081.66,
4052,4052,Credit Card,Active,2011-12-31,0.0,10000.0
4053,4053,Certificate of Deposit,Active,2021-09-01,59051.64,
4054,4054,Certificate of Deposit,Inactive,2024-03-27,5344.11,
4055,4055,Credit Card,Active,2013-05-13,0.0,20000.0
4056,4056,Checking,Active,2021-07-23,79470.25,
4057,4057,Credit Card,Active,2016-12-04,-496.6,2000.0
4058,4058,Credit Card,Active,2020-02-02,0.0,25000.0
4059,4059,Checking,Active,2022-10-29,73294.79,
4060,4060,Credit Card,Active,2021-04-19,0.0,4000.0
4061,4061,Checking,Active,2024-04-19,63768.59,
4062,4062,Savings,Active,2015-05-05,906451.93,
4063,4063,Credit Card,Active,2012-01-25,0.0,5000.0
4064,4064,Checking,Active,2014-05-02,1321498.36,
4065,4065,Checking,Active,2021-09-10,280990.78,
4066,4066,Savings,Active,2016-12-15,1211398.52,
4067,4067,Checking,Inactive,2025-01-10,62093.48,
4068,4068,Checking,Active,2012-04-22,753727.97,
4069,4069,Checking,Active,2017-09-21,333387.08,
4070,4070,Checking,Active,2014-05-30,663374.25,
4071,4071,Credit Card,Active,2018-08-25,-1143.07,4000.0
4072,4072,Savings,Active,2011-06-23,616510.04,
4073,4073,Savings,Inactive,2012-10-09,968382.96,
4074,4074,Savings,Active,2024-11-01,78698.83,
4075,4075,Savings,Active,2010-01-09,1062801.25,
4076,4076,Savings,Active,2012-05-08,1119929.75,
4077,4077,Savings,Active,2019-01-01,609892.63,
4078,4078,Savings,Active,2014-06-11,152463.21,
4079,4079,Checking,Active,2023-10-30,123864.79,
4080,4080,Checking,Active,2012-10-17,233864.37,
4081,4081,Savings,Active,2012-12-16,596112.18,
4082,4082,Credit Card,Active,2023-01-10,0.0,4000.0
4083,4083,Credit Card,Active,2010-11-05,-551.92,8000.0
4084,4084,Checking,Active,2016-12-05,1109369.86,
4085,4085,Credit Card,Active,2019-07-21,-515.91,5000.0
4086,4086,Credit Card,Active,2022-08-13,0.0,75000.0
4087,4087,Savings,Active,2011-05-31,508922.71,
4088,4088,Savings,Inactive,2022-12-17,257395.88,
4089,4089,Checking,Active,2017-10-19,81151.61,
4090,4090,Savings,Active,2014-04-24,710980.2,
4091,4091,Checking,Active,2017-02-17,379058.61,
4092,4092,Checking,Active,2020-03-12,171245.08,
4093,4093,Checking,Active,2022-03-10,108622.4,
4094,4094,Savings,Active,2025-03-03,97373.58,
4095,4095,Checking,Active,2020-10-31,383130.62,
4096,4096,Savings,Active,2012-06-05,9.66,
4097,4097,Savings,Active,2016-07-23,395863.81,
4098,4098,Savings,Inactive,2015-09-16,484272.29,
4099,4099,Savings,Inactive,2010-12-29,1376929.28,
4100,4100,Savings,Active,2011-07-18,73459574.58,
4101,4101,Credit Card,Active,2016-11-01,0.0,7500.0
4102,4102,Checking,Active,2025-09-17,21514.72,
4103,4103,Certificate of Deposit,Active,2017-09-22,13855.92,
4104,4104,Savings,Active,2021-02-14,179997.81,
4105,4105,Credit Card,Active,2024-07-12,0.0,25000.0
4106,4106,Checking,Active,2012-11-16,912478.82,
4107,4107,Savings,Active,2017-04-28,5.77,
4108,4108,Checking,Active,2017-09-29,808376.45,
4109,4109,Savings,Active,2020-05-31,1991099.48,
4110,4110,Checking,Active,2010-06-30,1020934.54,
4111,4111,Savings,Active,2023-11-22,696.22,
4112,4112,Checking,Active,2011-03-11,-443.79,
4113,4113,Credit Card,Active,2015-10-14,-562.82,10000.0
4114,4114,Checking,Active,2012-03-01,733507.46,
4115,4115,Credit Card,Active,2021-07-01,0.0,100000.0
4116,4116,Credit Card,Active,2010-10-14,0.0,3000.0
4117,4117,Checking,Active,2020-06-10,966824.25,
4118,4118,Checking,Active,2024-11-08,57586.09,
4119,4119,Checking,Active,2016-04-05,565859.28,
4120,4120,Credit Card,Active,2025-02-01,0.0,10000.0
4121,4121,Credit Card,Active,2011-07-13,0.0,8000.0
4122,4122,Savings,Active,2024-09-16,768219.83,
4123,4123,Checking,Active,2017-05-17,21195717.68,
4124,4124,Savings,Active,2011-04-29,1532653.53,
4125,4125,Savings,Active,2015-12-17,924803.77,
4126,4126,Checking,Active,2025-02-06,530093.28,
4127,4127,Checking,Active,2023-05-07,93920.59,
4128,4128,Checking,Active,2011-07-09,242133.69,
4129,4129,Savings,Inactive,2018-11-20,604561.08,
4130,4130,Savings,Active,2017-12-23,782439.92,
4131,4131,Checking,Active,2023-10-18,86039.39,
4132,4132,Checking,Active,2012-03-21,481348.38,
4133,4133,Checking,Active,2019-01-20,54093.15,
4134,4134,Credit Card,Active,2018-07-10,0.0,4000.0
4135,4135,Checking,Active,2021-08-21,309688.45,
4136,4136,Checking,Active,2016-09-15,718316.74,
4137,4137,Checking,Active,2012-05-10,705964.86,
4138,4138,Credit Card,Active,2020-12-23,0.0,2000.0
4139,4139,Certificate of Deposit,Active,2011-07-16,88624.04,
4140,4140,Credit Card,Active,2012-03-02,-1000.51,5000.0
4141,4141,Credit Card,Active,2021-09-15,-1030.83,6000.0
4142,4142,Checking,Active,2018-08-21,220426.06,
4143,4143,Checking,Active,2016-09-03,663416.13,
4144,4144,Certificate of Deposit,Active,2017-02-10,70912.09,
4145,4145,Credit Card,Active,2023-07-25,0.0,25000.0
4146,4146,Savings,Active,2024-10-15,28741.06,
4147,4147,Checking,Active,2014-08-18,766121.65,
4148,4148,Savings,Active,2023-11-20,152501.67,
4149,4149,Savings,Active,2023-03-27,136660.21,
4150,4150,Checking,Active,2019-02-08,115390.76,
4151,4151,Credit Card,Active,2022-11-10,-789.51,7500.0
4152,4152,Certificate of Deposit,Active,2022-06-08,5730.92,
4153,4153,Checking,Active,2012-08-31,381946.83,
4154,4154,Certificate of Deposit,Active,2018-12-03,13181.27,
4155,4155,Savings,Active,2024-11-15,54386.28,
4156,4156,Checking,Active,2015-02-10,175666.18,
4157,4157,Savings,Active,2023-09-22,191481.53,
4158,4158,Savings,Active,2016-02-16,799489.84,
4159,4159,Savings,Active,2016-01-10,716355.63,
4160,4160,Savings,Active,2010-06-20,1512003.24,
4161,4161,Checking,Inactive,2016-12-21,434182.81,
4162,4162,Credit Card,Inactive,2014-01-24,0.0,10000.0
4163,4163,Savings,Active,2018-09-07,353727.38,
4164,4164,Savings,Active,2019-09-16,371295.64,
4165,4165,Savings,Inactive,2011-08-19,1617107.49,
4166,4166,Credit Card,Active,2023-07-19,-568.86,10000.0
4167,4167,Savings,Active,2011-11-03,1224278.94,
4168,4168,Checking,Inactive,2021-10-31,393915.52,
4169,4169,Checking,Active,2020-06-28,392748.02,
4170,4170,Savings,Active,2025-01-21,43986.44,
4171,4171,Checking,Active,2018-09-06,373920.39,
4172,4172,Checking,Active,2013-07-07,326946.32,
4173,4173,Credit Card,Active,2017-05-21,0.0,6000.0
4174,4174,Credit Card,Active,2018-11-20,0.0,5000.0
4175,4175,Checking,Active,2010-05-20,2269396.72,
4176,4176,Checking,Active,2019-09-03,261015.09,
4177,4177,Checking,Active,2017-07-21,568303.29,
4178,4178,Savings,Active,2023-03-10,133094.23,
4179,4179,Checking,Active,2010-11-30,989920.34,
4180,4180,Credit Card,Active,2017-12-30,0.0,3000.0
4181,4181,Savings,Active,2022-09-11,214512.32,
4182,4182,Credit Card,Active,2023-10-08,0.0,7500.0
4183,4183,Certificate of Deposit,Active,2024-04-17,53263.5,
4184,4184,Savings,Active,2019-08-01,622863.34,
4185,4185,Checking,Active,2018-10-15,833793.5,
4186,4186,Checking,Active,2018-02-25,479695.39,
4187,4187,Credit Card,Active,2019-01-31,0.0,4000.0
4188,4188,Savings,Active,2010-05-19,1376584.72,
4189,4189,Checking,Active,2023-09-10,201115.05,
4190,4190,Credit Card,Active,2011-08-11,-877.88,5000.0
4191,4191,Checking,Active,2014-05-16,490144.28,
4192,4192,Savings,Active,2013-10-11,981607.23,
4193,4193,Savings,Inactive,2024-06-04,112813.11,
4194,4194,Checking,Active,2020-12-15,-487.48,
4195,4195,Credit Card,Active,2023-12-05,0.0,3000.0
4196,4196,Checking,Active,2023-04-07,-493.76,
4197,4197,Checking,Active,2021-03-11,194348.65,
4198,4198,Checking,Active,2011-10-26,771785.53,
4199,4199,Checking,Active,2014-09-25,1085871.76,
4200,4200,Credit Card,Active,2012-10-30,0.0,3000.0
4201,4201,Checking,Active,2011-01-27,815523.46,
4202,4202,Savings,Active,2019-12-25,335597.0,
4203,4203,Checking,Active,2013-06-14,1338099.87,
4204,4204,Credit Card,Active,2016-01-15,0.0,75000.0
4205,4205,Savings,Active,2017-11-04,618132.43,
4206,4206,Checking,Active,2015-06-19,771086.0,
4207,4207,Credit Card,Active,2011-08-22,0.0,4000.0
4208,4208,Checking,Active,2020-10-13,355011.46,
4209,4209,Savings,Active,2013-01-09,340941.06,
4210,4210,Savings,Active,2011-03-07,17.38,
4211,4211,Credit Card,Active,2011-05-28,0.0,6000.0
4212,4212,Checking,Inactive,2024-12-14,86261.71,
4213,4213,Certificate of Deposit,Active,2023-04-26,5543.34,
4214,4214,Checking,Active,2017-01-24,263441.13,
4215,4215,Savings,Active,2019-10-04,396225.0,
4216,4216,Savings,Active,2014-01-20,1098217.94,
4217,4217,Savings,Active,2019-05-29,443995.4,
4218,4218,Checking,Active,2018-08-06,323969.22,
4219,4219,Credit Card,Active,2016-11-24,-771.26,3000.0
4220,4220,Credit Card,Inactive,2015-11-10,0.0,25000.0
4221,4221,Checking,Active,2021-08-16,143015.29,
4222,4222,Checking,Active,2011-08-01,1752381.67,
4223,4223,Credit Card,Active,2021-06-11,0.0,25000.0
4224,4224,Certificate of Deposit,Active,2015-11-29,7454.13,
4225,4225,Checking,Active,2025-03-07,35918.49,
4226,4226,Checking,Active,2016-08-01,349867.89,
4227,4227,Checking,Active,2019-07-16,421506.64,
4228,4228,Credit Card,Active,2012-12-04,0.0,2000.0
4229,4229,Credit Card,Active,2021-12-09,0.0,15000.0
4230,4230,Savings,Active,2014-07-11,179841.5,
4231,4231,Checking,Active,2022-09-24,228660.1,
4232,4232,Savings,Active,2024-11-25,80784.79,
4233,4233,Savings,Active,2015-03-19,1039659.38,
4234,4234,Checking,Active,2014-12-22,1072321.66,
4235,4235,Savings,Active,2024-04-21,135028.44,
4236,4236,Savings,Active,2017-12-07,953468.59,
4237,4237,Savings,Active,2019-11-05,236866.28,
4238,4238,Savings,Active,2013-04-09,895662.05,
4239,4239,Savings,Active,2019-07-02,253335.65,
4240,4240,Checking,Active,2012-04-26,1005391.61,
4241,4241,Savings,Active,2022-03-26,329463.75,
4242,4242,Checking,Active,2018-03-01,475438.67,
4243,4243,Checking,Active,2024-02-14,47423.83,
4244,4244,Savings,Active,2014-04-25,879827.36,
4245,4245,Checking,Inactive,2018-02-26,105318.44,
4246,4246,Checking,Active,2013-12-18,467838.9,
4247,4247,Credit Card,Active,2017-06-30,0.0,25000.0
4248,4248,Checking,Active,2011-02-23,605264.75,
4249,4249,Savings,Active,2016-08-16,1078682.78,
4250,4250,Credit Card,Active,2017-12-24,0.0,8000.0
4251,4251,Checking,Active,2020-03-30,302014.14,
4252,4252,Savings,Active,2013-04-14,3551556.33,
4253,4253,Credit Card,Active,2012-11-23,-572.68,15000.0
4254,4254,Credit Card,Active,2021-04-25,0.0,8000.0
4255,4255,Checking,Active,2014-06-08,288641.39,
4256,4256,Savings,Active,2012-11-16,1372989.36,
4257,4257,Checking,Active,2015-06-14,1165224.69,
4258,4258,Savings,Active,2025-06-21,12260.72,
4259,4259,Checking,Active,2010-01-12,992357.03,
4260,4260,Checking,Active,2015-03-21,714046.11,
4261,4261,Savings,Active,2016-11-27,658974.91,
4262,4262,Credit Card,Active,2021-09-04,0.0,25000.0
4263,4263,Checking,Active,2011-01-20,682601.71,
4264,4264,Checking,Inactive,2017-07-17,241301.88,
4265,4265,Credit Card,Active,2020-03-06,-362.34,40000.0
4266,4266,Savings,Active,2022-07-11,4715715.64,
4267,4267,Savings,Active,2021-03-22,166190.48,
4268,4268,Savings,Active,2012-03-29,1839726.6,
4269,4269,Credit Card,Active,2020-03-10,-912.45,15000.0
4270,4270,Savings,Active,2011-12-25,1032734.37,
4271,4271,Credit Card,Active,2016-10-05,0.0,2000.0
4272,4272,Checking,Active,2011-12-16,877171.66,
4273,4273,Credit Card,Active,2021-09-26,0.0,12000.0
4274,4274,Credit Card,Active,2017-03-26,0.0,3000.0
4275,4275,Credit Card,Active,2014-11-23,0.0,12000.0
4276,4276,Checking,Active,2018-02-02,273982.8,
4277,4277,Savings,Active,2012-03-31,1119557.6,
4278,4278,Checking,Active,2014-07-15,523558.27,
4279,4279,Certificate of Deposit,Active,2022-12-17,56176.34,
4280,4280,Checking,Active,2011-05-12,1038344.72,
4281,4281,Credit Card,Active,2017-03-15,0.0,4000.0
4282,4282,Checking,Active,2018-06-14,315969.71,
4283,4283,Certificate of Deposit,Active,2015-11-18,29816.65,
4284,4284,Checking,Active,2021-04-16,247606.45,
4285,4285,Checking,Active,2020-04-27,377720.12,
4286,4286,Credit Card,Active,2012-03-04,0.0,15000.0
4287,4287,Checking,Active,2020-04-09,391283.43,
4288,4288,Checking,Active,2012-03-12,719572.36,
4289,4289,Savings,Active,2023-09-18,32249.81,
4290,4290,Savings,Active,2011-03-24,1849514.74,
4291,4291,Savings,Active,2018-06-23,619400.32,
4292,4292,Checking,Active,2024-01-15,106524.27,
4293,4293,Savings,Active,2012-07-16,1158245.45,
4294,4294,Checking,Inactive,2017-07-03,823137.4,
4295,4295,Checking,Active,2017-03-15,421165.53,
4296,4296,Checking,Active,2016-05-07,909101.98,
4297,4297,Checking,Active,2023-03-08,498229.56,
4298,4298,Savings,Active,2021-07-24,732986.78,
4299,4299,Savings,Active,2025-03-05,86188.67,
4300,4300,Savings,Active,2015-01-16,890865.02,
4301,4301,Credit Card,Active,2023-09-22,0.0,2000.0
4302,4302,Checking,Active,2019-05-22,242938.9,
4303,4303,Credit Card,Active,2011-05-06,0.0,7500.0
4304,4304,Credit Card,Inactive,2016-01-30,-947.14,3000.0
4305,4305,Savings,Active,2022-09-06,251069.92,
4306,4306,Savings,Active,2014-10-30,556905.69,
4307,4307,Credit Card,Inactive,2018-04-08,-0.0,5000.0
4308,4308,Savings,Active,2016-08-18,46.32,
4309,4309,Checking,Active,2011-05-25,2957407.68,
4310,4310,Checking,Inactive,2011-05-07,106923.86,
4311,4311,Savings,Active,2012-04-05,849623.07,
4312,4312,Checking,Active,2024-06-03,63190.38,
4313,4313,Credit Card,Active,2019-11-25,0.0,15000.0
4314,4314,Checking,Active,2021-01-05,-333.66,
4315,4315,Checking,Active,2011-01-21,209476.7,
4316,4316,Savings,Active,2015-09-01,70.57,
4317,4317,Savings,Active,2022-03-29,57546.42,
4318,4318,Credit Card,Active,2012-01-08,0.0,12000.0
4319,4319,Credit Card,Active,2013-08-06,-893.9,5000.0
4320,4320,Checking,Active,2024-05-08,44115.24,
4321,4321,Credit Card,Active,2014-08-21,0.0,2000.0
4322,4322,Checking,Active,2011-02-05,1101162.35,
4323,4323,Savings,Active,2017-10-01,483767.78,
4324,4324,Certificate of Deposit,Active,2021-10-07,1177.11,
4325,4325,Savings,Active,2012-10-30,139.33,
4326,4326,Savings,Active,2023-04-01,248791.66,
4327,4327,Checking,Active,2019-09-01,42050.03,
4328,4328,Credit Card,Active,2018-09-15,0.0,5000.0
4329,4329,Checking,Active,2013-11-07,706870.7,
4330,4330,Checking,Active,2010-07-12,1053248.52,
4331,4331,Checking,Active,2025-01-06,19742.51,
4332,4332,Savings,Active,2025-04-22,43015.47,
4333,4333,Savings,Active,2013-11-18,998731.9,
4334,4334,Savings,Active,2021-03-23,97403.44,
4335,4335,Credit Card,Active,2016-06-26,0.0,30000.0
4336,4336,Checking,Active,2018-04-10,704254.1,
4337,4337,Checking,Active,2017-06-13,402045.39,
4338,4338,Checking,Active,2018-09-30,619770.34,
4339,4339,Credit Card,Active,2015-12-31,-382.95,6000.0
4340,4340,Credit Card,Active,2011-05-18,0.0,6000.0
4341,4341,Checking,Active,2024-07-22,323954.37,
4342,4342,Savings,Active,2017-07-06,670729.78,
4343,4343,Checking,Active,2011-07-16,1215749.01,
4344,4344,Savings,Active,2013-01-17,673774.68,
4345,4345,Savings,Active,2020-05-15,227197.95,
4346,4346,Savings,Active,2022-04-21,234435.23,
4347,4347,Checking,Active,2014-07-16,748551.52,
4348,4348,Savings,Active,2015-04-24,724121.77,
4349,4349,Credit Card,Active,2022-06-23,0.0,2000.0
4350,4350,Credit Card,Inactive,2024-04-24,0.0,2000.0
4351,4351,Checking,Active,2015-12-27,538469.44,
4352,4352,Savings,Active,2012-08-01,401149.41,
4353,4353,Checking,Active,2017-04-07,34449.44,
4354,4354,Checking,Active,2011-06-24,1066198.86,
4355,4355,Savings,Active,2023-12-30,157989.03,
4356,4356,Savings,Active,2023-10-12,74697.0,
4357,4357,Savings,Active,2020-06-20,345719.95,
4358,4358,Savings,Active,2021-08-20,140929.67,
4359,4359,Savings,Active,2020-05-11,373612.04,
4360,4360,Savings,Active,2020-04-02,406931.27,
4361,4361,Certificate of Deposit,Inactive,2014-03-31,7967.13,
4362,4362,Credit Card,Active,2022-02-04,0.0,3000.0
4363,4363,Checking,Active,2023-08-11,62055.07,
4364,4364,Checking,Active,2015-09-07,693410.72,
4365,4365,Checking,Active,2024-05-26,39752.72,
4366,4366,Savings,Active,2021-11-04,164814.2,
4367,4367,Checking,Active,2010-05-21,416068.31,
4368,4368,Credit Card,Active,2023-12-14,-692.2,2000.0
4369,4369,Savings,Active,2013-07-25,708930.77,
4370,4370,Checking,Active,2019-11-04,219131.68,
4371,4371,Checking,Active,2023-01-11,176938.82,
4372,4372,Savings,Active,2025-02-09,65982.15,
4373,4373,Credit Card,Inactive,2014-01-11,0.0,7500.0
4374,4374,Credit Card,Active,2021-09-21,0.0,7500.0
4375,4375,Credit Card,Active,2020-08-25,0.0,3000.0
4376,4376,Credit Card,Active,2017-10-21,0.0,2000.0
4377,4377,Savings,Active,2024-12-12,52549.64,
4378,4378,Savings,Active,2011-08-04,794939.14,
4379,4379,Checking,Active,2013-05-30,777072.78,
4380,4380,Credit Card,Active,2020-03-04,0.0,3000.0
4381,4381,Checking,Active,2023-02-21,489115.35,
4382,4382,Credit Card,Active,2023-08-13,0.0,6000.0
4383,4383,Credit Card,Active,2010-09-12,0.0,2000.0
4384,4384,Savings,Active,2017-12-31,835752.36,
4385,4385,Savings,Active,2011-03-26,1157463.06,
4386,4386,Checking,Active,2025-04-07,68586.42,
4387,4387,Savings,Active,2011-05-10,2143899.33,
4388,4388,Credit Card,Active,2011-01-06,0.0,4000.0
4389,4389,Checking,Active,2021-12-02,2400094.94,
4390,4390,Credit Card,Active,2024-10-02,0.0,12000.0
4391,4391,Savings,Active,2024-12-25,637745.91,
4392,4392,Credit Card,Active,2011-08-10,0.0,4000.0
4393,4393,Savings,Active,2013-09-09,841664.03,
4394,4394,Credit Card,Active,2013-07-04,-782.27,3000.0
4395,4395,Credit Card,Active,2021-08-12,0.0,8000.0
4396,4396,Checking,Active,2020-04-20,504281.95,
4397,4397,Credit Card,Active,2019-12-10,0.0,2000.0
4398,4398,Checking,Active,2023-05-14,169279.96,
4399,4399,Savings,Active,2010-01-08,942315.37,
4400,4400,Credit Card,Active,2025-02-28,0.0,8000.0
4401,4401,Checking,Active,2023-11-12,92638.47,
4402,4402,Certificate of Deposit,Active,2015-03-08,30621.1,
4403,4403,Savings,Active,2014-10-08,358060.02,
4404,4404,Credit Card,Active,2016-02-09,-682.7,7500.0
4405,4405,Checking,Inactive,2024-12-25,46894.47,
4406,4406,Credit Card,Active,2014-04-01,0.0,3000.0
4407,4407,Certificate of Deposit,Active,2017-02-14,1418.23,
4408,4408,Checking,Inactive,2020-02-28,425179.64,
4409,4409,Credit Card,Active,2021-03-28,0.0,3000.0
4410,4410,Checking,Active,2014-08-08,228320.86,
4411,4411,Checking,Active,2020-02-01,291848.19,
4412,4412,Savings,Active,2019-01-10,2.03,
4413,4413,Savings,Active,2012-09-08,1209531.71,
4414,4414,Savings,Active,2024-07-12,136688.24,
4415,4415,Savings,Active,2012-01-28,1339720.62,
4416,4416,Savings,Active,2024-12-30,97894.39,
4417,4417,Certificate of Deposit,Active,2019-12-15,6332.58,
4418,4418,Checking,Active,2025-11-28,306.86,
4419,4419,Savings,Active,2024-07-02,187673.4,
4420,4420,Checking,Active,2010-12-24,1052406.88,
4421,4421,Credit Card,Active,2025-02-27,0.0,12000.0
4422,4422,Checking,Active,2019-09-13,198749.1,
4423,4423,Checking,Active,2016-12-14,550019.64,
4424,4424,Checking,Active,2011-05-31,880008.72,
4425,4425,Checking,Active,2012-01-25,680818.2,
4426,4426,Checking,Active,2023-06-11,235667.93,
4427,4427,Checking,Active,2022-06-03,351833.8,
4428,4428,Credit Card,Active,2015-06-04,0.0,50000.0
4429,4429,Checking,Active,2022-09-25,2808049.2,
4430,4430,Savings,Active,2014-09-22,45.1,
4431,4431,Credit Card,Active,2015-01-24,-442.68,25000.0
4432,4432,Checking,Active,2017-01-19,583048.55,
4433,4433,Credit Card,Active,2018-03-29,-1524.13,7500.0
4434,4434,Savings,Active,2011-01-05,629975.43,
4435,4435,Checking,Active,2016-02-05,265477.93,
4436,4436,Checking,Active,2016-08-27,320228.86,
4437,4437,Checking,Active,2012-07-03,965901.35,
4438,4438,Checking,Active,2024-04-18,52572.34,
4439,4439,Checking,Active,2016-01-25,1239867.19,
4440,4440,Credit Card,Active,2020-04-20,0.0,10000.0
4441,4441,Checking,Active,2012-08-09,-173.34,
4442,4442,Credit Card,Active,2010-07-28,0.0,5000.0
4443,4443,Checking,Active,2010-07-04,505380.0,
4444,4444,Savings,Active,2013-07-28,899656.08,
4445,4445,Checking,Active,2022-04-17,225592.54,
4446,4446,Checking,Active,2014-11-16,1045257.55,
4447,4447,Savings,Active,2025-08-13,26910.42,
4448,4448,Credit Card,Active,2021-03-15,0.0,8000.0
4449,4449,Savings,Active,2015-06-06,627542.86,
4450,4450,Checking,Active,2015-07-31,614684.84,
4451,4451,Checking,Inactive,2024-01-28,111839.44,
4452,4452,Savings,Active,2016-02-15,1372142.02,
4453,4453,Certificate of Deposit,Active,2018-05-15,1349.18,
4454,4454,Checking,Active,2017-11-08,433347.77,
4455,4455,Checking,Active,2023-11-10,142873.76,
4456,4456,Credit Card,Active,2024-12-08,0.0,7500.0
4457,4457,Checking,Active,2023-04-19,137326.39,
4458,4458,Checking,Active,2017-12-04,211629.8,
4459,4459,Certificate of Deposit,Active,2017-07-13,69741.94,
4460,4460,Checking,Active,2024-08-19,93580.74,
4461,4461,Savings,Active,2016-10-28,1119748.87,
4462,4462,Savings,Active,2020-03-14,437702.72,
4463,4463,Savings,Active,2019-02-16,767759.81,
4464,4464,Credit Card,Active,2019-05-05,0.0,2000.0
4465,4465,Credit Card,Active,2017-05-23,-727.3,2000.0
4466,4466,Checking,Active,2025-01-24,73074.2,
4467,4467,Credit Card,Active,2015-12-11,0.0,6000.0
4468,4468,Checking,Active,2023-03-05,88148.39,
4469,4469,Savings,Active,2011-05-21,570715.5,
