payment_id,loan_id,payment_date,amount_due,amount_paid,interest_paid,payment_status
69815,2311,2023-07-13,799.32,799.32,9.69,On-Time
69816,2312,2020-01-08,262.81,262.81,126.04,On-Time
69817,2312,2020-02-08,262.81,262.81,124.17,On-Time
69818,2312,2020-03-08,262.81,262.81,122.27,On-Time
69819,2312,2020-04-08,262.81,262.81,120.34,On-Time
69820,2312,2020-05-08,262.81,262.81,118.39,On-Time
69821,2312,2020-06-08,262.81,262.81,116.41,On-Time
69822,2312,2020-07-08,262.81,262.81,114.41,On-Time
69823,2312,2020-08-08,262.81,262.81,112.37,On-Time
69824,2312,2020-09-08,262.81,262.81,110.31,On-Time
69825,2312,2020-10-08,262.81,262.81,108.22,Late
69826,2312,2020-11-08,262.81,262.81,106.1,On-Time
69827,2312,2020-12-08,262.81,262.81,103.96,On-Time
69828,2312,2021-01-08,262.81,262.81,101.78,On-Time
69829,2312,2021-02-08,262.81,262.81,99.58,On-Time
69830,2312,2021-03-08,262.81,262.81,97.34,On-Time
69831,2312,2021-04-08,262.81,262.81,95.07,On-Time
69832,2312,2021-05-08,262.81,262.81,92.77,On-Time
69833,2312,2021-06-08,262.81,262.81,90.44,On-Time
69834,2312,2021-07-08,262.81,262.81,88.08,On-Time
69835,2312,2021-08-08,262.81,262.81,85.69,On-Time
69836,2312,2021-09-08,262.81,262.81,83.26,On-Time
69837,2312,2021-10-08,262.81,262.81,80.8,On-Time
69838,2312,2021-11-08,262.81,262.81,78.31,On-Time
69839,2312,2021-12-08,262.81,262.81,75.78,On-Time
69840,2312,2022-01-08,262.81,262.81,73.22,On-Time
69841,2312,2022-02-08,262.81,262.81,70.62,On-Time
69842,2312,2022-03-08,262.81,262.81,67.99,On-Time
69843,2312,2022-04-08,262.81,262.81,65.32,On-Time
69844,2312,2022-05-08,262.81,262.81,62.61,On-Time
69845,2312,2022-06-08,262.81,262.81,59.87,On-Time
69846,2312,2022-07-08,262.81,262.81,57.09,On-Time
69847,2312,2022-08-08,262.81,262.81,54.27,On-Time
69848,2312,2022-09-08,262.81,262.81,51.42,On-Time
69849,2312,2022-10-08,262.81,262.81,48.52,On-Time
69850,2312,2022-11-08,262.81,262.81,45.58,On-Time
69851,2312,2022-12-08,262.81,262.81,42.61,On-Time
69852,2312,2023-01-08,262.81,262.81,39.59,On-Time
69853,2312,2023-02-08,262.81,262.81,36.53,On-Time
69854,2312,2023-03-08,262.81,262.81,33.43,On-Time
69855,2312,2023-04-08,262.81,262.81,30.29,On-Time
69856,2312,2023-05-08,262.81,262.81,27.11,On-Time
69857,2312,2023-06-08,262.81,262.81,23.88,On-Time
69858,2312,2023-07-08,262.81,262.81,20.6,On-Time
69859,2312,2023-08-08,262.81,262.81,17.29,On-Time
69860,2312,2023-09-08,262.81,262.81,13.92,On-Time
69861,2312,2023-10-08,262.81,262.81,10.51,On-Time
69862,2312,2023-11-08,262.81,262.81,7.06,On-Time
69863,2312,2023-12-08,262.81,262.81,3.55,On-Time
69864,2313,2020-09-11,234.81,234.81,89.74,On-Time
69865,2313,2020-10-11,234.81,234.81,88.28,On-Time
69866,2313,2020-11-11,234.81,234.81,86.8,On-Time
69867,2313,2020-12-11,234.81,234.81,85.31,On-Time
69868,2313,2021-01-11,234.81,234.81,83.8,On-Time
69869,2313,2021-02-11,234.81,234.81,82.28,On-Time
69870,2313,2021-03-11,234.81,234.81,80.74,On-Time
69871,2313,2021-04-11,234.81,234.81,79.19,On-Time
69872,2313,2021-05-11,234.81,234.81,77.62,On-Time
69873,2313,2021-06-11,234.81,234.81,76.03,On-Time
69874,2313,2021-07-11,234.81,234.81,74.43,On-Time
69875,2313,2021-08-11,234.81,234.81,72.82,On-Time
69876,2313,2021-09-11,234.81,234.81,71.18,Late
69877,2313,2021-10-11,234.81,234.81,69.53,On-Time
69878,2313,2021-11-11,234.81,234.81,67.87,On-Time
69879,2313,2021-12-11,234.81,234.81,66.18,On-Time
69880,2313,2022-01-11,234.81,234.81,64.48,On-Time
69881,2313,2022-02-11,234.81,234.81,62.76,On-Time
69882,2313,2022-03-11,234.81,234.81,61.03,On-Time
69883,2313,2022-04-11,234.81,234.81,59.28,On-Time
69884,2313,2022-05-11,234.81,234.81,57.51,On-Time
69885,2313,2022-06-11,234.81,234.81,55.72,On-Time
69886,2313,2022-07-11,234.81,234.81,53.91,Late
69887,2313,2022-08-11,234.81,234.81,52.09,On-Time
69888,2313,2022-09-11,234.81,234.81,50.25,On-Time
69889,2313,2022-10-11,234.81,234.81,48.39,On-Time
69890,2313,2022-11-11,234.81,234.81,46.51,On-Time
69891,2313,2022-12-11,234.81,234.81,44.61,On-Time
69892,2313,2023-01-11,234.81,234.81,42.69,On-Time
69893,2313,2023-02-11,234.81,234.81,40.75,On-Time
69894,2313,2023-03-11,234.81,234.81,38.8,On-Time
69895,2313,2023-04-11,234.81,234.81,36.82,On-Time
69896,2313,2023-05-11,234.81,234.81,34.82,On-Time
69897,2313,2023-06-11,234.81,234.81,32.81,On-Time
69898,2313,2023-07-11,234.81,234.81,30.77,On-Time
69899,2313,2023-08-11,234.81,234.81,28.71,On-Time
69900,2313,2023-09-11,234.81,234.81,26.63,On-Time
69901,2313,2023-10-11,234.81,234.81,24.53,On-Time
69902,2313,2023-11-11,234.81,234.81,22.41,On-Time
69903,2313,2023-12-11,234.81,234.81,20.27,Late
69904,2313,2024-01-11,234.81,234.81,18.11,On-Time
69905,2313,2024-02-11,234.81,234.81,15.92,On-Time
69906,2313,2024-03-11,234.81,234.81,13.72,On-Time
69907,2313,2024-04-11,234.81,234.81,11.49,On-Time
69908,2313,2024-05-11,234.81,234.81,9.24,On-Time
69909,2313,2024-06-11,234.81,234.81,6.96,Late
69910,2313,2024-07-11,234.81,234.81,4.66,On-Time
69911,2313,2024-08-11,234.81,234.81,2.34,On-Time
69912,2314,2021-05-07,702.91,702.91,223.91,On-Time
69913,2314,2021-06-07,702.91,702.91,216.19,On-Time
69914,2314,2021-07-07,702.91,702.91,208.35,On-Time
69915,2314,2021-08-07,702.91,702.91,200.38,On-Time
69916,2314,2021-09-07,702.91,702.91,192.29,On-Time
69917,2314,2021-10-07,702.91,702.91,184.06,On-Time
69918,2314,2021-11-07,702.91,702.91,175.71,On-Time
69919,2314,2021-12-07,702.91,702.91,167.21,On-Time
69920,2314,2022-01-07,702.91,702.91,158.58,On-Time
69921,2314,2022-02-07,702.91,702.91,149.82,On-Time
69922,2314,2022-03-07,702.91,702.91,140.91,On-Time
69923,2314,2022-04-07,702.91,702.91,131.85,On-Time
69924,2314,2022-05-07,702.91,702.91,122.65,On-Time
69925,2314,2022-06-07,702.91,702.91,113.31,On-Time
69926,2314,2022-07-07,702.91,702.91,103.81,On-Time
69927,2314,2022-08-07,702.91,702.91,94.16,On-Time
69928,2314,2022-09-07,702.91,702.91,84.35,On-Time
69929,2314,2022-10-07,702.91,702.91,74.39,On-Time
69930,2314,2022-11-07,702.91,702.91,64.26,On-Time
69931,2314,2022-12-07,702.91,702.91,53.98,On-Time
69932,2314,2023-01-07,702.91,702.91,43.52,On-Time
69933,2314,2023-02-07,702.91,702.91,32.9,On-Time
69934,2314,2023-03-07,702.91,702.91,22.11,On-Time
69935,2314,2023-04-07,702.91,702.91,11.14,On-Time
69936,2315,2020-09-22,182.8,182.8,90.88,On-Time
69937,2315,2020-10-22,182.8,182.8,89.55,On-Time
69938,2315,2020-11-22,182.8,182.8,88.21,On-Time
69939,2315,2020-12-22,182.8,182.8,86.84,On-Time
69940,2315,2021-01-22,182.8,182.8,85.46,On-Time
69941,2315,2021-02-22,182.8,182.8,84.05,On-Time
69942,2315,2021-03-22,182.8,182.8,82.63,On-Time
69943,2315,2021-04-22,182.8,182.8,81.18,On-Time
69944,2315,2021-05-22,182.8,182.8,79.72,On-Time
69945,2315,2021-06-22,182.8,182.8,78.23,On-Time
69946,2315,2021-07-22,182.8,182.8,76.72,On-Time
69947,2315,2021-08-22,182.8,182.8,75.19,On-Time
69948,2315,2021-09-22,182.8,182.8,73.64,On-Time
69949,2315,2021-10-22,182.8,182.8,72.07,On-Time
69950,2315,2021-11-22,182.8,182.8,70.47,On-Time
69951,2315,2021-12-22,182.8,182.8,68.85,On-Time
69952,2315,2022-01-22,182.8,182.8,67.2,On-Time
69953,2315,2022-02-22,182.8,182.8,65.54,On-Time
69954,2315,2022-03-22,182.8,182.8,63.85,On-Time
69955,2315,2022-04-22,182.8,182.8,62.13,On-Time
69956,2315,2022-05-22,182.8,182.8,60.39,On-Time
69957,2315,2022-06-22,182.8,182.8,58.62,On-Time
69958,2315,2022-07-22,182.8,182.8,56.83,On-Time
69959,2315,2022-08-22,182.8,182.8,55.02,On-Time
69960,2315,2022-09-22,182.8,182.8,53.17,On-Time
69961,2315,2022-10-22,182.8,182.8,51.3,On-Time
69962,2315,2022-11-22,182.8,182.8,49.41,On-Time
69963,2315,2022-12-22,182.8,182.8,47.48,On-Time
69964,2315,2023-01-22,182.8,182.8,45.53,On-Time
69965,2315,2023-02-22,182.8,182.8,43.55,On-Time
69966,2315,2023-03-22,182.8,182.8,41.54,On-Time
69967,2315,2023-04-22,182.8,182.8,39.5,On-Time
69968,2315,2023-05-22,182.8,182.8,37.44,On-Time
69969,2315,2023-06-22,182.8,182.8,35.34,On-Time
69970,2315,2023-07-22,182.8,182.8,33.21,On-Time
69971,2315,2023-08-22,182.8,182.8,31.05,On-Time
69972,2315,2023-09-22,182.8,182.8,28.86,Late
69973,2315,2023-10-22,182.8,182.8,26.64,On-Time
69974,2315,2023-11-22,182.8,182.8,24.39,On-Time
69975,2315,2023-12-22,182.8,182.8,22.11,On-Time
69976,2315,2024-01-22,182.8,182.8,19.79,On-Time
69977,2315,2024-02-22,182.8,182.8,17.44,On-Time
69978,2315,2024-03-22,182.8,182.8,15.05,On-Time
69979,2315,2024-04-22,182.8,182.8,12.63,On-Time
69980,2315,2024-05-22,182.8,182.8,10.18,On-Time
69981,2315,2024-06-22,182.8,182.8,7.69,On-Time
69982,2315,2024-07-22,182.8,182.8,5.16,On-Time
69983,2315,2024-08-22,182.8,182.8,2.6,On-Time
69984,2316,2020-11-13,1596.44,1596.44,519.0,On-Time
69985,2316,2020-12-13,1596.44,1596.44,510.14,On-Time
69986,2316,2021-01-13,1596.44,1596.44,501.2,On-Time
69987,2316,2021-02-13,1596.44,1596.44,492.19,On-Time
69988,2316,2021-03-13,1596.44,1596.44,483.11,On-Time
69989,2316,2021-04-13,1596.44,1596.44,473.95,On-Time
69990,2316,2021-05-13,1596.44,1596.44,464.72,On-Time
69991,2316,2021-06-13,1596.44,1596.44,455.41,On-Time
69992,2316,2021-07-13,1596.44,1596.44,446.03,On-Time
69993,2316,2021-08-13,1596.44,1596.44,436.56,On-Time
69994,2316,2021-09-13,1596.44,1596.44,427.02,On-Time
69995,2316,2021-10-13,1596.44,1596.44,417.41,On-Time
69996,2316,2021-11-13,1596.44,1596.44,407.71,On-Time
69997,2316,2021-12-13,1596.44,1596.44,397.93,On-Time
69998,2316,2022-01-13,1596.44,1596.44,388.07,On-Time
69999,2316,2022-02-13,1596.44,1596.44,378.13,On-Time
70000,2316,2022-03-13,1596.44,1596.44,368.11,On-Time
70001,2316,2022-04-13,1596.44,1596.44,358.01,On-Time
70002,2316,2022-05-13,1596.44,1596.44,347.82,On-Time
70003,2316,2022-06-13,1596.44,1596.44,337.56,On-Time
70004,2316,2022-07-13,1596.44,1596.44,327.2,On-Time
70005,2316,2022-08-13,1596.44,1596.44,316.76,On-Time
70006,2316,2022-09-13,1596.44,1596.44,306.24,On-Time
70007,2316,2022-10-13,1596.44,1596.44,295.62,On-Time
70008,2316,2022-11-13,1596.44,1596.44,284.92,On-Time
70009,2316,2022-12-13,1596.44,1596.44,274.14,On-Time
70010,2316,2023-01-13,1596.44,1596.44,263.26,On-Time
70011,2316,2023-02-13,1596.44,1596.44,252.3,On-Time
70012,2316,2023-03-13,1596.44,1596.44,241.24,On-Time
70013,2316,2023-04-13,1596.44,1596.44,230.09,On-Time
70014,2316,2023-05-13,1596.44,1596.44,218.86,On-Time
70015,2316,2023-06-13,1596.44,1596.44,207.53,On-Time
70016,2316,2023-07-13,1596.44,1596.44,196.1,On-Time
70017,2316,2023-08-13,1596.44,1596.44,184.58,On-Time
70018,2316,2023-09-13,1596.44,1596.44,172.97,On-Time
70019,2316,2023-10-13,1596.44,1596.44,161.26,On-Time
70020,2316,2023-11-13,1596.44,1596.44,149.46,On-Time
70021,2316,2023-12-13,1596.44,1596.44,137.56,On-Time
70022,2316,2024-01-13,1596.44,1596.44,125.56,On-Time
70023,2316,2024-02-13,1596.44,1596.44,113.46,On-Time
70024,2316,2024-03-13,1596.44,1596.44,101.26,On-Time
70025,2316,2024-04-13,1596.44,1596.44,88.96,On-Time
70026,2316,2024-05-13,1596.44,1596.44,76.57,On-Time
70027,2316,2024-06-13,1596.44,175.12,64.06,Late
70028,2316,2024-07-13,1596.44,1596.44,63.15,On-Time
70029,2316,2024-08-13,1596.44,1596.44,50.54,On-Time
70030,2316,2024-09-13,1596.44,0.0,0.0,Missed
70031,2316,2024-10-13,1596.44,0.0,0.0,Missed
70032,2316,2024-11-13,1596.44,0.0,0.0,Missed
70033,2316,2024-12-13,1596.44,0.0,0.0,Missed
70034,2317,2022-02-21,247.59,247.59,100.39,On-Time
70035,2317,2022-03-21,247.59,247.59,98.25,On-Time
70036,2317,2022-04-21,247.59,247.59,96.08,On-Time
70037,2317,2022-05-21,247.59,247.59,93.88,On-Time
70038,2317,2022-06-21,247.59,247.59,91.64,On-Time
70039,2317,2022-07-21,247.59,247.59,89.37,On-Time
70040,2317,2022-08-21,247.59,247.59,87.07,On-Time
70041,2317,2022-09-21,247.59,247.59,84.73,On-Time
70042,2317,2022-10-21,247.59,247.59,82.36,On-Time
70043,2317,2022-11-21,247.59,247.59,79.96,On-Time
70044,2317,2022-12-21,247.59,247.59,77.52,On-Time
70045,2317,2023-01-21,247.59,247.59,75.05,On-Time
70046,2317,2023-02-21,247.59,247.59,72.54,Late
70047,2317,2023-03-21,247.59,247.59,69.99,On-Time
70048,2317,2023-04-21,247.59,247.59,67.4,Late
70049,2317,2023-05-21,247.59,247.59,64.78,On-Time
70050,2317,2023-06-21,247.59,247.59,62.12,On-Time
70051,2317,2023-07-21,247.59,247.59,59.42,On-Time
70052,2317,2023-08-21,247.59,247.59,56.69,On-Time
70053,2317,2023-09-21,247.59,247.59,53.91,On-Time
70054,2317,2023-10-21,247.59,247.59,51.09,On-Time
70055,2317,2023-11-21,247.59,247.59,48.23,On-Time
70056,2317,2023-12-21,247.59,247.59,45.33,On-Time
70057,2317,2024-01-21,247.59,247.59,42.39,On-Time
70058,2317,2024-02-21,247.59,247.59,39.4,On-Time
70059,2317,2024-03-21,247.59,247.59,36.37,On-Time
70060,2317,2024-04-21,247.59,247.59,33.3,On-Time
70061,2317,2024-05-21,247.59,247.59,30.18,On-Time
70062,2317,2024-06-21,247.59,247.59,27.02,On-Time
70063,2317,2024-07-21,247.59,247.59,23.81,On-Time
70064,2317,2024-08-21,247.59,247.59,20.55,On-Time
70065,2317,2024-09-21,247.59,247.59,17.25,On-Time
70066,2317,2024-10-21,247.59,247.59,13.9,On-Time
70067,2317,2024-11-21,247.59,247.59,10.5,On-Time
70068,2317,2024-12-21,247.59,247.59,7.05,On-Time
70069,2318,2020-05-20,245.51,245.51,53.3,On-Time
70070,2318,2020-06-20,245.51,245.51,51.33,On-Time
70071,2318,2020-07-20,245.51,245.51,49.34,On-Time
70072,2318,2020-08-20,245.51,245.51,47.33,On-Time
70073,2318,2020-09-20,245.51,245.51,45.3,On-Time
70074,2318,2020-10-20,245.51,245.51,43.25,On-Time
70075,2318,2020-11-20,245.51,245.51,41.17,On-Time
70076,2318,2020-12-20,245.51,245.51,39.08,On-Time
70077,2318,2021-01-20,245.51,245.51,36.96,On-Time
70078,2318,2021-02-20,245.51,245.51,34.82,On-Time
70079,2318,2021-03-20,245.51,245.51,32.66,On-Time
70080,2318,2021-04-20,245.51,245.51,30.48,On-Time
70081,2318,2021-05-20,245.51,245.51,28.28,On-Time
70082,2318,2021-06-20,245.51,245.51,26.05,On-Time
70083,2318,2021-07-20,245.51,245.51,23.8,On-Time
70084,2318,2021-08-20,245.51,245.51,21.53,On-Time
70085,2318,2021-09-20,245.51,245.51,19.23,On-Time
70086,2318,2021-10-20,245.51,245.51,16.91,On-Time
70087,2318,2021-11-20,245.51,245.51,14.57,On-Time
70088,2318,2021-12-20,245.51,245.51,12.2,On-Time
70089,2318,2022-01-20,245.51,245.51,9.81,On-Time
70090,2318,2022-02-20,245.51,245.51,7.4,On-Time
70091,2318,2022-03-20,245.51,245.51,4.96,On-Time
70092,2318,2022-04-20,245.51,245.51,2.49,On-Time
70093,2319,2019-01-06,623.96,623.96,267.52,On-Time
70094,2319,2019-02-06,623.96,623.96,263.34,Late
70095,2319,2019-03-06,623.96,623.96,259.11,On-Time
70096,2319,2019-04-06,623.96,623.96,254.83,On-Time
70097,2319,2019-05-06,623.96,623.96,250.49,On-Time
70098,2319,2019-06-06,623.96,623.96,246.11,On-Time
70099,2319,2019-07-06,623.96,623.96,241.68,On-Time
70100,2319,2019-08-06,623.96,623.96,237.19,On-Time
70101,2319,2019-09-06,623.96,623.96,232.66,On-Time
70102,2319,2019-10-06,623.96,623.96,228.06,On-Time
70103,2319,2019-11-06,623.96,623.96,223.42,On-Time
70104,2319,2019-12-06,623.96,623.96,218.72,On-Time
70105,2319,2020-01-06,623.96,623.96,213.96,On-Time
70106,2319,2020-02-06,623.96,623.96,209.15,On-Time
70107,2319,2020-03-06,623.96,623.96,204.29,On-Time
70108,2319,2020-04-06,623.96,623.96,199.36,On-Time
70109,2319,2020-05-06,623.96,623.96,194.38,On-Time
70110,2319,2020-06-06,623.96,623.96,189.34,On-Time
70111,2319,2020-07-06,623.96,623.96,184.24,On-Time
70112,2319,2020-08-06,623.96,623.96,179.08,On-Time
70113,2319,2020-09-06,623.96,623.96,173.86,On-Time
70114,2319,2020-10-06,623.96,623.96,168.58,On-Time
70115,2319,2020-11-06,623.96,623.96,163.24,On-Time
70116,2319,2020-12-06,623.96,623.96,157.83,On-Time
70117,2319,2021-01-06,623.96,623.96,152.36,On-Time
70118,2319,2021-02-06,623.96,623.96,146.83,On-Time
70119,2319,2021-03-06,623.96,623.96,141.23,On-Time
70120,2319,2021-04-06,623.96,623.96,135.57,On-Time
70121,2319,2021-05-06,623.96,623.96,129.84,On-Time
70122,2319,2021-06-06,623.96,623.96,124.04,On-Time
70123,2319,2021-07-06,623.96,623.96,118.17,On-Time
70124,2319,2021-08-06,623.96,623.96,112.24,On-Time
70125,2319,2021-09-06,623.96,623.96,106.23,On-Time
70126,2319,2021-10-06,623.96,623.96,100.16,On-Time
70127,2319,2021-11-06,623.96,623.96,94.01,On-Time
70128,2319,2021-12-06,623.96,623.96,87.8,On-Time
70129,2319,2022-01-06,623.96,623.96,81.5,On-Time
70130,2319,2022-02-06,623.96,623.96,75.14,On-Time
70131,2319,2022-03-06,623.96,623.96,68.7,On-Time
70132,2319,2022-04-06,623.96,623.96,62.19,On-Time
70133,2319,2022-05-06,623.96,623.96,55.59,On-Time
70134,2319,2022-06-06,623.96,623.96,48.92,On-Time
70135,2319,2022-07-06,623.96,623.96,42.18,On-Time
70136,2319,2022-08-06,623.96,623.96,35.35,On-Time
70137,2319,2022-09-06,623.96,623.96,28.45,On-Time
70138,2319,2022-10-06,623.96,623.96,21.46,On-Time
70139,2319,2022-11-06,623.96,623.96,14.39,On-Time
70140,2319,2022-12-06,623.96,623.96,7.24,On-Time
70141,2320,2020-11-12,1043.68,1043.68,400.92,On-Time
70142,2320,2020-12-12,1043.68,1043.68,394.4,Late
70143,2320,2021-01-12,1043.68,1043.68,387.81,On-Time
70144,2320,2021-02-12,1043.68,1043.68,381.15,On-Time
70145,2320,2021-03-12,1043.68,1043.68,374.43,On-Time
70146,2320,2021-04-12,1043.68,1043.68,367.64,On-Time
70147,2320,2021-05-12,1043.68,1043.68,360.77,On-Time
70148,2320,2021-06-12,1043.68,1043.68,353.84,On-Time
70149,2320,2021-07-12,1043.68,1043.68,346.84,On-Time
70150,2320,2021-08-12,1043.68,1043.68,339.77,On-Time
70151,2320,2021-09-12,1043.68,1043.68,332.62,On-Time
70152,2320,2021-10-12,1043.68,1043.68,325.41,On-Time
70153,2320,2021-11-12,1043.68,1043.68,318.12,On-Time
70154,2320,2021-12-12,1043.68,1043.68,310.75,On-Time
70155,2320,2022-01-12,1043.68,1043.68,303.31,On-Time
70156,2320,2022-02-12,1043.68,1043.68,295.8,On-Time
70157,2320,2022-03-12,1043.68,1043.68,288.21,On-Time
70158,2320,2022-04-12,1043.68,1043.68,280.54,On-Time
70159,2320,2022-05-12,1043.68,1043.68,272.79,On-Time
70160,2320,2022-06-12,1043.68,1043.68,264.97,On-Time
70161,2320,2022-07-12,1043.68,1043.68,257.06,On-Time
70162,2320,2022-08-12,1043.68,1043.68,249.08,On-Time
70163,2320,2022-09-12,1043.68,1043.68,241.01,On-Time
70164,2320,2022-10-12,1043.68,1043.68,232.87,On-Time
70165,2320,2022-11-12,1043.68,1043.68,224.64,On-Time
70166,2320,2022-12-12,1043.68,1043.68,216.32,On-Time
70167,2320,2023-01-12,1043.68,1043.68,207.93,On-Time
70168,2320,2023-02-12,1043.68,1043.68,199.44,On-Time
70169,2320,2023-03-12,1043.68,1043.68,190.87,On-Time
70170,2320,2023-04-12,1043.68,1043.68,182.22,On-Time
70171,2320,2023-05-12,1043.68,1043.68,173.47,On-Time
70172,2320,2023-06-12,1043.68,1043.68,164.64,On-Time
70173,2320,2023-07-12,1043.68,1043.68,155.72,On-Time
70174,2320,2023-08-12,1043.68,1043.68,146.71,On-Time
70175,2320,2023-09-12,1043.68,1043.68,137.6,On-Time
70176,2320,2023-10-12,1043.68,1043.68,128.41,On-Time
70177,2320,2023-11-12,1043.68,1043.68,119.12,On-Time
70178,2320,2023-12-12,1043.68,1043.68,109.73,On-Time
70179,2320,2024-01-12,1043.68,1043.68,100.25,On-Time
70180,2320,2024-02-12,1043.68,1043.68,90.68,On-Time
70181,2320,2024-03-12,1043.68,1043.68,81.0,On-Time
70182,2320,2024-04-12,1043.68,1043.68,71.23,On-Time
70183,2320,2024-05-12,1043.68,1043.68,61.36,On-Time
70184,2320,2024-06-12,1043.68,1043.68,51.39,On-Time
70185,2320,2024-07-12,1043.68,1043.68,41.32,On-Time
70186,2320,2024-08-12,1043.68,1043.68,31.15,On-Time
70187,2320,2024-09-12,1043.68,1043.68,20.87,On-Time
70188,2320,2024-10-12,1043.68,1043.68,10.49,On-Time
70189,2321,2019-06-06,801.49,801.49,119.77,On-Time
70190,2321,2019-07-06,801.49,801.49,115.16,On-Time
70191,2321,2019-08-06,801.49,801.49,110.51,On-Time
70192,2321,2019-09-06,801.49,801.49,105.84,On-Time
70193,2321,2019-10-06,801.49,801.49,101.13,On-Time
70194,2321,2019-11-06,801.49,801.49,96.39,On-Time
70195,2321,2019-12-06,801.49,801.49,91.62,On-Time
70196,2321,2020-01-06,801.49,801.49,86.82,On-Time
70197,2321,2020-02-06,801.49,801.49,81.98,On-Time
70198,2321,2020-03-06,801.49,801.49,77.11,On-Time
70199,2321,2020-04-06,801.49,801.49,72.21,On-Time
70200,2321,2020-05-06,801.49,801.49,67.28,On-Time
70201,2321,2020-06-06,801.49,801.49,62.31,On-Time
70202,2321,2020-07-06,801.49,801.49,57.3,On-Time
70203,2321,2020-08-06,801.49,801.49,52.27,On-Time
70204,2321,2020-09-06,801.49,801.49,47.2,On-Time
70205,2321,2020-10-06,801.49,801.49,42.1,On-Time
70206,2321,2020-11-06,801.49,801.49,36.96,On-Time
70207,2321,2020-12-06,801.49,801.49,31.78,On-Time
70208,2321,2021-01-06,801.49,801.49,26.58,On-Time
70209,2321,2021-02-06,801.49,801.49,21.33,On-Time
70210,2321,2021-03-06,801.49,801.49,16.05,On-Time
70211,2321,2021-04-06,801.49,801.49,10.74,On-Time
70212,2321,2021-05-06,801.49,801.49,5.39,On-Time
70213,2322,2022-05-07,210.55,210.55,42.71,On-Time
70214,2322,2022-06-07,210.55,210.55,41.12,On-Time
70215,2322,2022-07-07,210.55,210.55,39.51,On-Time
70216,2322,2022-08-07,210.55,210.55,37.89,On-Time
70217,2322,2022-09-07,210.55,210.55,36.25,On-Time
70218,2322,2022-10-07,210.55,210.55,34.59,On-Time
70219,2322,2022-11-07,210.55,210.55,32.92,Late
70220,2322,2022-12-07,210.55,210.55,31.24,On-Time
70221,2322,2023-01-07,210.55,210.55,29.54,On-Time
70222,2322,2023-02-07,210.55,210.55,27.82,On-Time
70223,2322,2023-03-07,210.55,210.55,26.08,On-Time
70224,2322,2023-04-07,210.55,210.55,24.33,On-Time
70225,2322,2023-05-07,210.55,210.55,22.57,On-Time
70226,2322,2023-06-07,210.55,210.55,20.78,On-Time
70227,2322,2023-07-07,210.55,210.55,18.98,On-Time
70228,2322,2023-08-07,210.55,210.55,17.16,On-Time
70229,2322,2023-09-07,210.55,210.55,15.33,Late
70230,2322,2023-10-07,210.55,210.55,13.47,On-Time
70231,2322,2023-11-07,210.55,210.55,11.6,On-Time
70232,2322,2023-12-07,210.55,210.55,9.71,On-Time
70233,2322,2024-01-07,210.55,210.55,7.81,On-Time
70234,2322,2024-02-07,210.55,210.55,5.88,On-Time
70235,2322,2024-03-07,210.55,210.55,3.94,On-Time
70236,2322,2024-04-07,210.55,210.55,1.98,On-Time
70237,2323,2020-01-01,295.41,295.41,89.97,On-Time
70238,2323,2020-02-01,295.41,295.41,86.84,On-Time
70239,2323,2020-03-01,295.41,295.41,83.66,On-Time
70240,2323,2020-04-01,295.41,295.41,80.43,On-Time
70241,2323,2020-05-01,295.41,295.41,77.15,On-Time
70242,2323,2020-06-01,295.41,295.41,73.83,On-Time
70243,2323,2020-07-01,295.41,295.41,70.45,On-Time
70244,2323,2020-08-01,295.41,295.41,67.02,On-Time
70245,2323,2020-09-01,295.41,295.41,63.53,On-Time
70246,2323,2020-10-01,295.41,295.41,60.0,On-Time
70247,2323,2020-11-01,295.41,295.41,56.41,On-Time
70248,2323,2020-12-01,295.41,295.41,52.76,On-Time
70249,2323,2021-01-01,295.41,295.41,49.06,On-Time
70250,2323,2021-02-01,295.41,295.41,45.3,On-Time
70251,2323,2021-03-01,295.41,295.41,41.49,On-Time
70252,2323,2021-04-01,295.41,295.41,37.62,On-Time
70253,2323,2021-05-01,295.41,295.41,33.69,On-Time
70254,2323,2021-06-01,295.41,295.41,29.7,On-Time
70255,2323,2021-07-01,295.41,295.41,25.64,On-Time
70256,2323,2021-08-01,295.41,295.41,21.53,On-Time
70257,2323,2021-09-01,295.41,295.41,17.35,On-Time
70258,2323,2021-10-01,295.41,295.41,13.11,On-Time
70259,2323,2021-11-01,295.41,295.41,8.81,On-Time
70260,2323,2021-12-01,295.41,295.41,4.44,On-Time
70261,2324,2023-06-25,352.33,352.33,95.64,On-Time
70262,2324,2023-07-25,352.33,352.33,92.23,On-Time
70263,2324,2023-08-25,352.33,352.33,88.78,On-Time
70264,2324,2023-09-25,352.33,352.33,85.27,On-Time
70265,2324,2023-10-25,352.33,352.33,81.73,On-Time
70266,2324,2023-11-25,352.33,352.33,78.13,On-Time
70267,2324,2023-12-25,352.33,352.33,74.49,On-Time
70268,2324,2024-01-25,352.33,352.33,70.8,On-Time
70269,2324,2024-02-25,352.33,352.33,67.06,On-Time
70270,2324,2024-03-25,352.33,352.33,63.27,On-Time
70271,2324,2024-04-25,352.33,352.33,59.43,On-Time
70272,2324,2024-05-25,352.33,352.33,55.54,On-Time
70273,2324,2024-06-25,352.33,352.33,51.6,On-Time
70274,2324,2024-07-25,352.33,352.33,47.6,On-Time
