emp_id,customer_id,employment_status,annual_income,employer_name,years_employed,date_employed
3814,3814,part-time,17634,Kwinu,1,2024-09-07
3815,3815,full-time,103044,Edgepulse,12,2013-04-30
3816,3816,full-time,48717,Fatz,9,2016-08-24
3817,3817,self-employed,105371,Freelance,,
3818,3818,full-time,72799,Fivechat,13,2012-08-03
3819,3819,self-employed,68259,Freelance,,
3820,3820,unemployed,0,N/A,0,
3821,3821,full-time,47942,Jabberstorm,9,2015-12-19
3822,3822,full-time,72408,Flashspan,12,2013-02-17
3823,3823,part-time,25474,Linkbuzz,4,2021-04-23
3824,3824,full-time,64444,Zooxo,5,2019-12-22
3825,3825,full-time,99043,Kanoodle,1,2024-09-02
3826,3826,self-employed,524035,Freelance,,
3827,3827,full-time,125529,Zoomcast,15,2010-02-12
3828,3828,full-time,1298202,Plambee,9,2016-07-29
3829,3829,full-time,83861,Quire,12,2013-05-07
3830,3830,full-time,95585,Babbleblab,2,2023-05-25
3831,3831,part-time,23393,Browseblab,3,2022-08-10
3832,3832,full-time,83564,Skaboo,9,2016-05-14
3833,3833,full-time,101695,Tagtune,1,2024-07-05
3834,3834,part-time,34794,Skimia,3,2022-03-22
3835,3835,self-employed,82367,Freelance,,
3836,3836,full-time,71859,Yodel,9,2016-07-18
3837,3837,full-time,69223,Fliptune,10,2015-01-11
3838,3838,full-time,56523,Buzzshare,2,2023-07-31
3839,3839,full-time,107447,Feednation,3,2022-05-29
3840,3840,part-time,20912,Flashdog,2,2023-11-29
3841,3841,self-employed,66126,Freelance,,
3842,3842,unemployed,0,N/A,0,
3843,3843,full-time,92486,Twinte,11,2014-10-23
3844,3844,full-time,77712,Quimba,3,2022-06-20
3845,3845,full-time,64606,Zoovu,4,2021-04-22
3846,3846,full-time,146381,Rhynoodle,13,2012-06-27
3847,3847,full-time,51587,Quimba,10,2015-02-20
3848,3848,self-employed,44225,self-employed,,
3849,3849,full-time,52791,Leenti,11,2014-02-08
3850,3850,full-time,91529,Zooxo,11,2014-11-12
3851,3851,full-time,84072,Edgeify,3,2022-05-26
3852,3852,full-time,37839,Pixoboo,10,2015-03-23
3853,3853,self-employed,105263,Freelance,,
3854,3854,full-time,66578,Realmix,13,2012-03-26
3855,3855,full-time,70144,Zoombox,3,2022-02-22
3856,3856,full-time,91925,Youbridge,8,2017-06-24
3857,3857,unemployed,0,N/A,0,
3858,3858,full-time,67258,Bubblemix,11,2014-01-21
3859,3859,full-time,35918,Wikizz,9,2016-06-25
3860,3860,full-time,59603,Gigazoom,1,2024-07-03
3861,3861,full-time,93904,Eazzy,9,2016-07-07
3862,3862,self-employed,88149,Freelance,,
3863,3863,full-time,131038,JumpXS,13,2012-02-09
3864,3864,full-time,105431,Meezzy,2,2022-12-25
3865,3865,part-time,12141,Linklinks,9,2016-01-17
3866,3866,part-time,13332,Zoomzone,4,2021-02-09
3867,3867,full-time,69960,Tagopia,9,2016-08-07
3868,3868,full-time,44461,Gigashots,1,2024-05-14
3869,3869,full-time,41546,Thoughtsphere,5,2020-04-25
3870,3870,self-employed,55065,self-employed,,
3871,3871,full-time,53056,Snaptags,13,2011-12-03
3872,3872,full-time,111499,Brainverse,11,2014-01-03
3873,3873,unemployed,0,N/A,0,
3874,3874,self-employed,41426,Freelance,,
3875,3875,full-time,45178,Feedfish,6,2019-02-08
3876,3876,full-time,80499,Yabox,15,2010-08-11
3877,3877,full-time,52390,Twitterlist,5,2020-09-11
3878,3878,full-time,39349,Kaymbo,12,2013-07-04
3879,3879,full-time,80701,Quatz,12,2013-02-02
3880,3880,full-time,36094,Voonyx,12,2013-04-05
3881,3881,part-time,19704,Oyondu,8,2017-08-05
3882,3882,full-time,354075,Fliptune,5,2020-02-26
3883,3883,full-time,105366,Trunyx,4,2021-01-14
3884,3884,unemployed,0,N/A,0,
3885,3885,full-time,47536,Blogtag,2,2023-01-17
3886,3886,full-time,38847,Jaloo,3,2022-10-28
3887,3887,part-time,16845,Jayo,11,2014-05-11
3888,3888,full-time,73451,Wordware,4,2021-05-14
3889,3889,full-time,3357232,Mybuzz,1,2024-10-10
3890,3890,full-time,81380,Oyonder,5,2019-12-30
3891,3891,self-employed,39219,self-employed,,
3892,3892,full-time,49223,Skynoodle,15,2010-08-17
3893,3893,full-time,62613,Tagcat,14,2011-05-14
3894,3894,full-time,311167,Rhynoodle,13,2012-05-15
3895,3895,full-time,61348,Zoonoodle,3,2021-12-18
3896,3896,full-time,83810,Layo,7,2018-06-17
3897,3897,full-time,43110,Abatz,10,2015-07-23
3898,3898,full-time,66522,Dabtype,10,2015-04-08
3899,3899,full-time,921138,Dazzlesphere,12,2013-10-03
3900,3900,self-employed,36142,Freelance,,
3901,3901,full-time,53484,Wordify,2,2023-06-29
3902,3902,full-time,48177,Quinu,1,2024-02-23
3903,3903,part-time,34665,Flipstorm,15,2010-08-12
3904,3904,self-employed,69616,self-employed,,
3905,3905,self-employed,120710,self-employed,,
3906,3906,full-time,95395,Thoughtblab,15,2010-01-13
3907,3907,full-time,65981,Topicblab,2,2022-12-31
3908,3908,self-employed,123932,self-employed,,
3909,3909,part-time,14611,Dynazzy,15,2010-08-04
3910,3910,self-employed,46747,Freelance,,
3911,3911,full-time,58126,Devbug,2,2023-03-21
3912,3912,full-time,411478,Fivebridge,3,2022-08-16
3913,3913,full-time,59643,Layo,7,2018-03-22
3914,3914,full-time,47572,Skipfire,12,2012-12-16
3915,3915,full-time,42355,Fanoodle,13,2012-04-24
3916,3916,full-time,44362,Devcast,12,2013-08-18
3917,3917,full-time,120294,Ooba,14,2011-08-19
3918,3918,full-time,42206,Oyoyo,12,2013-03-29
3919,3919,full-time,69767,Blogpad,11,2014-07-30
3920,3920,full-time,48956,Jabbertype,7,2018-06-09
3921,3921,unemployed,0,N/A,0,
3922,3922,full-time,127585,Gabcube,7,2018-11-11
3923,3923,full-time,83597,Livetube,13,2011-12-20
3924,3924,part-time,15994,Yadel,4,2021-07-12
3925,3925,part-time,27546,Quimm,6,2019-09-30
3926,3926,self-employed,115727,Freelance,,
3927,3927,part-time,31106,Browsezoom,11,2014-08-21
3928,3928,part-time,17402,Janyx,12,2013-08-19
3929,3929,self-employed,445094,self-employed,,
3930,3930,full-time,38069,Linkbridge,3,2022-01-23
3931,3931,full-time,36273,Babblestorm,14,2011-09-02
3932,3932,unemployed,0,N/A,0,
3933,3933,full-time,42617,Gigaclub,14,2011-04-27
3934,3934,full-time,98384,Demizz,4,2021-01-08
3935,3935,part-time,15720,Tagtune,1,2024-01-13
3936,3936,full-time,58570,Jabbersphere,8,2017-09-28
3937,3937,full-time,83992,Twimm,3,2022-06-24
3938,3938,full-time,9722074,Twimbo,3,2021-12-04
3939,3939,part-time,26940,Wikizz,1,2024-09-17
3940,3940,self-employed,65182,self-employed,,
3941,3941,part-time,17689,Ailane,10,2015-02-13
3942,3942,full-time,123040,Midel,1,2023-12-29
3943,3943,full-time,100404,Oozz,14,2011-08-23
3944,3944,full-time,112279,Linkbridge,8,2017-06-17
3945,3945,full-time,125582,Jayo,15,2010-04-18
3946,3946,full-time,58185,Shufflester,6,2019-11-02
3947,3947,self-employed,78115,Freelance,,
3948,3948,full-time,101999,Tagcat,8,2017-08-28
3949,3949,full-time,64803,Gigashots,7,2018-10-11
3950,3950,full-time,82273,Viva,14,2011-07-18
3951,3951,full-time,87762,Yombu,12,2013-01-02
3952,3952,part-time,28664,Yadel,5,2020-01-10
3953,3953,full-time,76508,Oozz,12,2013-05-25
3954,3954,full-time,74765,Dynava,6,2019-10-20
3955,3955,full-time,78652,Aimbu,13,2012-01-28
3956,3956,self-employed,45259,Freelance,,
3957,3957,self-employed,53350,Freelance,,
3958,3958,part-time,28215,Gabtype,9,2016-06-26
3959,3959,full-time,61628,Buzzbean,5,2020-09-13
3960,3960,part-time,16289,Yozio,2,2023-09-07
3961,3961,full-time,61315,Chatterbridge,2,2023-09-04
3962,3962,part-time,32392,Flashspan,1,2024-07-04
3963,3963,full-time,99365,Wikido,2,2023-11-10
3964,3964,full-time,1391794,Dynabox,11,2014-08-07
3965,3965,full-time,8163623,Feedfish,14,2011-07-25
3966,3966,part-time,33010,Buzzster,10,2015-10-03
3967,3967,part-time,34863,Voomm,10,2015-08-05
3968,3968,full-time,73501,Vidoo,3,2021-12-25
3969,3969,full-time,83487,Tagcat,15,2010-04-20
3970,3970,unemployed,0,N/A,0,
3971,3971,full-time,57866,Shufflester,11,2014-11-06
3972,3972,full-time,60002,Wikido,3,2022-06-21
3973,3973,full-time,102578,Zoonoodle,2,2023-08-18
3974,3974,self-employed,175907,Freelance,,
3975,3975,self-employed,39397,Freelance,,
3976,3976,full-time,969733,Kamba,14,2010-12-30
3977,3977,full-time,79555,Abatz,11,2014-11-15
3978,3978,unemployed,0,N/A,0,
3979,3979,full-time,62412,Devcast,2,2023-10-25
3980,3980,part-time,34154,Kwilith,13,2012-07-06
3981,3981,full-time,83630,Kwimbee,7,2018-01-07
3982,3982,self-employed,42334,Freelance,,
3983,3983,full-time,40420,Yata,12,2013-01-16
3984,3984,full-time,46900,Flipstorm,11,2014-08-17
3985,3985,full-time,97883,Dynazzy,2,2023-09-01
3986,3986,part-time,34671,Leenti,6,2019-01-21
3987,3987,full-time,82223,Realcube,11,2014-06-22
3988,3988,full-time,64861,Mycat,2,2023-10-29
3989,3989,full-time,42411,Devcast,14,2011-02-26
3990,3990,full-time,63349,Skyble,3,2022-04-27
3991,3991,self-employed,62977,self-employed,,
3992,3992,full-time,51048,Viva,14,2011-01-24
3993,3993,full-time,208306,Mita,13,2012-01-09
3994,3994,full-time,91215,Dabshots,1,2024-02-05
3995,3995,self-employed,56129,Freelance,,
3996,3996,full-time,74148,Muxo,8,2017-07-23
3997,3997,full-time,40687,Fivespan,8,2017-04-28
3998,3998,full-time,46619,Wikizz,12,2012-12-24
3999,3999,full-time,46333,Quinu,10,2015-05-12
4000,4000,full-time,356312,Tagpad,2,2023-10-23
4001,4001,full-time,71335,Buzzbean,13,2011-12-15
4002,4002,full-time,98112,Abata,2,2023-06-03
4003,4003,full-time,129111,Kwimbee,10,2015-08-17
4004,4004,full-time,122937,Katz,12,2013-06-09
4005,4005,self-employed,81014,self-employed,,
4006,4006,full-time,69012,Devshare,12,2013-04-17
4007,4007,unemployed,0,N/A,0,
4008,4008,part-time,26439,Tagchat,14,2011-05-19
4009,4009,full-time,156624,Aimbo,4,2021-08-22
4010,4010,full-time,45488,Jabberstorm,2,2023-09-12
4011,4011,full-time,80888,Eire,12,2013-03-07
4012,4012,self-employed,66544,self-employed,,
4013,4013,part-time,22844,Layo,8,2017-02-28
4014,4014,full-time,55139,Rhybox,14,2011-09-28
4015,4015,full-time,77929,Brightdog,2,2022-12-08
4016,4016,full-time,110563,Avamba,12,2013-07-04
4017,4017,full-time,41754,Flashpoint,8,2016-12-10
4018,4018,unemployed,0,N/A,0,
4019,4019,self-employed,109597,Freelance,,
4020,4020,full-time,110958,Babblestorm,3,2022-01-29
4021,4021,part-time,13613,Feedspan,14,2011-07-28
4022,4022,full-time,56690,Topiczoom,3,2022-01-12
4023,4023,full-time,49742,Photobean,11,2014-08-26
4024,4024,full-time,725231,Voomm,5,2020-02-29
4025,4025,full-time,61144,Eazzy,14,2011-06-03
4026,4026,full-time,84072,Meevee,11,2014-07-03
4027,4027,full-time,154545,Zoomzone,5,2020-04-02
4028,4028,full-time,70700,Yozio,3,2022-03-01
4029,4029,full-time,81412,Katz,11,2014-01-31
4030,4030,full-time,81772,Kwilith,12,2013-06-08
4031,4031,unemployed,0,N/A,0,
4032,4032,full-time,91580,Shuffledrive,3,2022-05-13
4033,4033,full-time,43176,Jabberbean,8,2017-10-28
4034,4034,full-time,244817,Layo,12,2013-09-07
4035,4035,self-employed,175452,self-employed,,
4036,4036,full-time,38727,Skalith,3,2022-01-06
4037,4037,full-time,51052,Reallinks,9,2016-01-13
4038,4038,part-time,25237,Divavu,4,2021-01-23
4039,4039,full-time,71847,Yata,12,2013-11-23
4040,4040,self-employed,98248,self-employed,,
4041,4041,full-time,208150,Topiclounge,3,2022-08-18
4042,4042,full-time,68397,Oyoba,1,2024-11-04
4043,4043,full-time,106756,Meetz,5,2020-01-13
4044,4044,self-employed,60317,self-employed,,
4045,4045,part-time,24174,Edgeclub,14,2011-06-27
4046,4046,self-employed,51624,self-employed,,
4047,4047,full-time,116235,Meeveo,8,2017-03-12
4048,4048,self-employed,64236,self-employed,,
4049,4049,full-time,4915355,Thoughtbridge,14,2011-06-24
4050,4050,unemployed,0,N/A,0,
4051,4051,full-time,53045,Tagcat,7,2018-06-29
4052,4052,full-time,8081945,Wikido,1,2024-02-07
4053,4053,full-time,63972,Ozu,5,2020-06-28
4054,4054,self-employed,210912,Freelance,,
4055,4055,full-time,67276,Yamia,13,2012-06-12
4056,4056,part-time,27573,Topicblab,6,2019-06-03
4057,4057,full-time,102401,Skalith,7,2018-08-19
4058,4058,full-time,39250,Tagchat,4,2021-09-05
4059,4059,part-time,34348,Quamba,10,2015-03-13
4060,4060,full-time,85034,Kaymbo,10,2015-05-13
4061,4061,full-time,47474,Ailane,14,2011-06-12
4062,4062,self-employed,77900,self-employed,,
4063,4063,full-time,66292,Ailane,9,2016-07-26
4064,4064,self-employed,123257,self-employed,,
4065,4065,full-time,74508,Cogilith,9,2016-11-26
4066,4066,full-time,123929,Zoomcast,14,2011-03-15
4067,4067,self-employed,77260,self-employed,,
4068,4068,full-time,65331,Quatz,9,2016-06-26
4069,4069,full-time,50182,Jamia,11,2013-12-18
4070,4070,self-employed,67455,Freelance,,
4071,4071,full-time,67472,Thoughtbeat,8,2017-01-13
4072,4072,full-time,37738,Voomm,13,2012-06-02
4073,4073,full-time,65510,Zava,3,2022-04-17
4074,4074,self-employed,73289,self-employed,,
4075,4075,self-employed,58144,Freelance,,
4076,4076,full-time,72962,Gevee,12,2013-04-12
4077,4077,full-time,83572,Thoughtstorm,13,2012-04-20
4078,4078,part-time,13207,Rhyloo,5,2020-10-21
4079,4079,full-time,68658,Eimbee,3,2022-10-19
4080,4080,part-time,27339,Gabtune,1,2024-10-25
4081,4081,full-time,41252,Zoombox,9,2016-05-16
4082,4082,full-time,74760,Buzzster,15,2010-02-06
4083,4083,full-time,57177,Jaxspan,5,2020-08-14
4084,4084,full-time,133351,Meevee,7,2018-07-29
4085,4085,unemployed,0,N/A,0,
4086,4086,self-employed,54695,self-employed,,
4087,4087,part-time,31686,Tagpad,1,2024-10-17
4088,4088,full-time,84617,Lajo,6,2018-12-25
4089,4089,part-time,18550,Gabspot,9,2016-05-08
4090,4090,full-time,55324,Vinte,6,2018-12-14
4091,4091,full-time,52396,Twitterwire,10,2015-01-05
4092,4092,full-time,39000,Realcube,1,2024-07-11
4093,4093,full-time,37663,Avamm,12,2013-07-30
4094,4094,self-employed,128346,self-employed,,
4095,4095,full-time,85299,Meezzy,1,2023-12-10
4096,4096,unemployed,0,N/A,0,
4097,4097,full-time,39564,Vitz,5,2020-04-18
4098,4098,full-time,43982,Yotz,10,2015-01-16
4099,4099,full-time,80194,Quire,3,2022-04-07
4100,4100,self-employed,4401224,self-employed,,
4101,4101,self-employed,52797,Freelance,,
4102,4102,full-time,91746,Twitterworks,8,2017-08-21
4103,4103,part-time,29978,Kazio,9,2016-01-28
4104,4104,full-time,36264,Kare,6,2019-08-16
4105,4105,part-time,24571,Chatterpoint,3,2022-05-20
4106,4106,full-time,79875,Twitterbridge,11,2014-06-22
4107,4107,unemployed,0,N/A,0,
4108,4108,full-time,108509,Oodoo,2,2023-08-12
4109,4109,full-time,343674,Fivebridge,9,2016-01-05
4110,4110,full-time,76910,Gigashots,7,2018-05-15
4111,4111,unemployed,0,N/A,0,
4112,4112,unemployed,0,N/A,0,
4113,4113,part-time,20436,Aimbu,9,2015-12-22
4114,4114,full-time,62283,Skimia,7,2018-10-01
4115,4115,full-time,63229,Meembee,6,2019-05-14
4116,4116,part-time,21599,Ozu,14,2011-08-11
4117,4117,self-employed,185214,self-employed,,
4118,4118,full-time,65295,Flipbug,1,2024-06-17
4119,4119,full-time,68278,Mita,4,2021-10-21
4120,4120,full-time,60993,Roomm,10,2015-04-21
4121,4121,full-time,53006,Twitterbeat,13,2012-11-21
4122,4122,full-time,607740,Roombo,8,2017-03-02
4123,4123,full-time,2480171,Izio,11,2014-05-05
4124,4124,full-time,91780,Photolist,4,2021-02-19
4125,4125,full-time,84701,Twitterlist,12,2013-04-18
4126,4126,full-time,646953,Rooxo,5,2020-08-01
4127,4127,full-time,45470,Rhynyx,6,2019-05-30
4128,4128,part-time,26665,Yotz,11,2014-09-19
4129,4129,full-time,80672,Skimia,4,2021-03-11
4130,4130,full-time,91515,Lazzy,10,2015-05-10
4131,4131,full-time,50058,Ailane,4,2021-05-10
4132,4132,full-time,44208,Photobean,6,2019-07-06
4133,4133,part-time,17511,Wikizz,2,2023-09-06
4134,4134,full-time,81030,Skyba,10,2015-07-19
4135,4135,self-employed,81616,Freelance,,
4136,4136,self-employed,86962,Freelance,,
4137,4137,self-employed,61201,Freelance,,
4138,4138,part-time,15251,Twitterbeat,2,2023-03-20
4139,4139,full-time,83239,Feedfish,7,2018-01-11
4140,4140,unemployed,0,N/A,0,
4141,4141,full-time,47979,Linkbuzz,6,2019-09-03
4142,4142,full-time,40089,Gevee,8,2017-11-21
4143,4143,self-employed,82082,Freelance,,
4144,4144,full-time,59870,Shuffletag,7,2018-11-19
4145,4145,full-time,79784,Skibox,5,2020-07-02
4146,4146,part-time,25647,Vimbo,7,2018-01-27
4147,4147,full-time,77200,Trudeo,7,2018-05-29
4148,4148,self-employed,72552,Freelance,,
4149,4149,full-time,50619,Vimbo,8,2017-07-16
4150,4150,part-time,27012,Linklinks,10,2015-10-27
4151,4151,full-time,70328,Gabtune,15,2010-08-16
4152,4152,full-time,68234,Jayo,10,2015-08-20
4153,4153,full-time,38339,Skimia,10,2015-03-05
4154,4154,full-time,51798,Dabfeed,12,2013-07-31
4155,4155,full-time,49999,Fanoodle,13,2012-06-15
4156,4156,part-time,26397,Livetube,7,2018-03-28
4157,4157,full-time,84203,Topicware,1,2024-04-07
4158,4158,full-time,74466,Realcube,10,2015-07-07
4159,4159,full-time,66700,Gabcube,3,2022-10-27
4160,4160,full-time,84334,Meevee,11,2013-12-12
4161,4161,full-time,57340,Blogtags,5,2020-06-29
4162,4162,self-employed,90119,Freelance,,
4163,4163,full-time,46502,Voomm,15,2010-06-02
4164,4164,full-time,57081,Flipopia,8,2017-01-23
4165,4165,self-employed,98709,Freelance,,
4166,4166,self-employed,79505,self-employed,,
4167,4167,full-time,76301,Meembee,13,2012-11-04
4168,4168,full-time,105803,Voomm,1,2024-08-16
4169,4169,full-time,83155,Mycat,6,2019-11-22
4170,4170,full-time,48159,Aimbo,10,2015-01-09
4171,4171,full-time,61873,Jabbersphere,11,2014-05-28
4172,4172,full-time,36101,Youspan,13,2012-10-14
4173,4173,full-time,242556,Dabtype,10,2015-05-27
4174,4174,full-time,36955,Podcat,12,2013-03-26
4175,4175,full-time,154987,Skyba,14,2010-12-14
4176,4176,full-time,51446,Fivespan,11,2014-03-20
4177,4177,full-time,77026,Jabbertype,9,2016-03-13
4178,4178,full-time,48197,Topicblab,2,2022-12-01
4179,4179,full-time,75650,Livepath,13,2012-07-08
4180,4180,self-employed,876321,Freelance,,
4181,4181,full-time,65238,Flashpoint,7,2018-04-12
4182,4182,unemployed,0,N/A,0,
4183,4183,full-time,130758,Tazz,15,2010-03-14
4184,4184,self-employed,92897,self-employed,,
4185,4185,full-time,126222,Tagtune,7,2017-12-18
4186,4186,full-time,70249,Skyba,6,2019-09-23
4187,4187,part-time,20771,Wikibox,8,2017-05-31
4188,4188,self-employed,76573,self-employed,,
4189,4189,full-time,97803,Tagfeed,9,2016-04-28
4190,4190,full-time,91065,Agivu,6,2019-01-09
4191,4191,full-time,51974,Fivechat,3,2022-01-28
4192,4192,full-time,72588,Rhynyx,2,2023-08-03
4193,4193,full-time,74189,Twimm,1,2024-08-26
4194,4194,unemployed,0,N/A,0,
4195,4195,full-time,63149,Mydeo,15,2010-10-31
4196,4196,unemployed,0,N/A,0,
4197,4197,self-employed,50396,Freelance,,
4198,4198,full-time,65088,Lajo,3,2022-08-09
4199,4199,self-employed,105759,Freelance,,
4200,4200,full-time,55525,Skimia,3,2022-09-06
4201,4201,full-time,64359,Zoozzy,9,2016-10-18
4202,4202,full-time,53841,Yakidoo,10,2015-05-20
4203,4203,full-time,116814,Realbuzz,14,2011-02-03
4204,4204,full-time,87510,Feednation,2,2023-09-11
4205,4205,full-time,71657,Roombo,12,2012-12-10
4206,4206,self-employed,83645,self-employed,,
4207,4207,full-time,70525,Brainsphere,15,2010-07-11
4208,4208,full-time,78697,Riffpedia,6,2019-07-18
4209,4209,part-time,24000,Dynava,2,2023-07-08
4210,4210,unemployed,0,N/A,0,
4211,4211,full-time,85127,Babbleopia,13,2012-08-12
4212,4212,full-time,95366,Realmix,3,2022-04-20
4213,4213,full-time,62575,Mycat,5,2020-03-28
4214,4214,full-time,39087,Ooba,7,2018-09-08
4215,4215,full-time,62171,Quinu,10,2015-11-07
4216,4216,full-time,83024,Twiyo,15,2010-04-12
4217,4217,full-time,65314,Mudo,5,2020-11-06
4218,4218,full-time,55276,Meedoo,6,2019-10-03
4219,4219,full-time,59658,Tagfeed,13,2012-06-03
4220,4220,full-time,103432,Vinte,1,2023-12-07
4221,4221,full-time,42017,Oba,10,2015-10-06
4222,4222,full-time,132154,Jayo,4,2021-07-26
4223,4223,full-time,43765,Topicware,9,2016-01-21
4224,4224,full-time,52453,Kazio,11,2014-04-18
4225,4225,full-time,56281,Blogpad,10,2015-06-04
4226,4226,full-time,47070,Youspan,12,2013-03-09
4227,4227,full-time,75527,Edgeclub,5,2020-11-23
4228,4228,full-time,63649,Digitube,10,2015-05-03
4229,4229,full-time,8870151,Zoomcast,13,2012-11-05
4230,4230,part-time,15243,Oyoyo,1,2024-01-12
4231,4231,full-time,80415,Kwimbee,15,2010-01-05
4232,4232,full-time,74175,Centimia,10,2015-07-18
4233,4233,full-time,87633,Feedfire,3,2022-07-22
4234,4234,full-time,107143,Tagtune,12,2013-08-10
4235,4235,full-time,81527,Gabvine,12,2013-06-13
4236,4236,full-time,111461,Browsetype,4,2021-10-15
4237,4237,full-time,38329,Wikizz,10,2015-01-07
4238,4238,full-time,63400,Thoughtbeat,12,2013-02-23
4239,4239,full-time,38311,Gabtype,15,2010-10-31
4240,4240,full-time,83437,Fivechat,14,2011-04-03
4241,4241,full-time,87186,Janyx,13,2011-12-08
4242,4242,full-time,71299,Dabtype,15,2010-07-13
4243,4243,full-time,36964,Youopia,7,2018-07-09
4244,4244,full-time,68210,Avaveo,12,2013-10-08
4245,4245,part-time,23463,Riffwire,10,2015-03-14
4246,4246,full-time,48961,Skivee,10,2015-09-16
4247,4247,full-time,47492,Dabtype,12,2013-09-22
4248,4248,full-time,51034,Voonder,3,2022-01-29
4249,4249,full-time,106313,Brainbox,7,2018-05-23
4250,4250,full-time,87142,Leenti,9,2016-07-12
4251,4251,full-time,62539,Ailane,8,2017-09-02
4252,4252,full-time,247832,Abatz,10,2015-08-01
4253,4253,full-time,129123,Yodo,13,2012-07-04
4254,4254,full-time,109377,Skipfire,6,2019-04-12
4255,4255,part-time,34658,Gigashots,10,2015-11-03
4256,4256,self-employed,93095,Freelance,,
4257,4257,full-time,121054,Divape,7,2017-12-26
4258,4258,part-time,23541,Fadeo,15,2010-07-05
4259,4259,full-time,71622,Leexo,9,2016-02-26
4260,4260,full-time,77061,Devcast,11,2014-04-13
4261,4261,full-time,68306,Mydeo,12,2013-09-17
4262,4262,unemployed,0,N/A,0,
4263,4263,full-time,55052,Buzzshare,15,2010-02-22
4264,4264,full-time,39608,Oozz,5,2020-04-21
4265,4265,unemployed,0,N/A,0,
4266,4266,full-time,1335654,Viva,3,2022-08-28
4267,4267,part-time,34788,Minyx,10,2015-02-09
4268,4268,full-time,118070,Skinte,14,2011-05-17
4269,4269,unemployed,0,N/A,0,
4270,4270,full-time,65226,Skipstorm,6,2019-08-14
4271,4271,full-time,75861,Voomm,12,2013-07-30
4272,4272,full-time,71857,Mydo,3,2022-11-26
4273,4273,full-time,102703,Digitube,12,2013-07-12
4274,4274,full-time,54682,Kamba,6,2019-05-24
4275,4275,full-time,730038,Edgeify,13,2012-06-14
4276,4276,self-employed,44198,Freelance,,
4277,4277,full-time,72537,Devshare,5,2020-03-21
4278,4278,full-time,55980,Kazio,13,2012-01-02
4279,4279,self-employed,184649,Freelance,,
4280,4280,self-employed,80393,Freelance,,
4281,4281,full-time,60982,Zazio,2,2023-05-22
4282,4282,full-time,51928,Rhyloo,8,2017-09-12
4283,4283,unemployed,0,N/A,0,
4284,4284,full-time,62959,Kwinu,6,2019-04-23
4285,4285,self-employed,77097,self-employed,,
4286,4286,full-time,68191,Quatz,8,2017-05-04
4287,4287,full-time,79585,Centizu,15,2010-05-29
4288,4288,full-time,62348,Yakitri,4,2021-04-08
4289,4289,part-time,14925,Wordpedia,12,2013-02-23
4290,4290,full-time,108996,Twitterbridge,10,2015-03-01
4291,4291,full-time,77516,Jaxworks,12,2012-12-09
4292,4292,self-employed,63274,self-employed,,
4293,4293,full-time,76732,Edgeclub,10,2015-08-15
4294,4294,self-employed,106803,self-employed,,
4295,4295,full-time,58447,Skinder,7,2018-11-02
4296,4296,full-time,103936,Youopia,8,2017-01-16
4297,4297,full-time,192470,Skinder,13,2012-10-18
4298,4298,full-time,159984,Einti,4,2021-01-22
4299,4299,full-time,115173,Brainlounge,14,2011-05-18
4300,4300,self-employed,74206,self-employed,,
4301,4301,full-time,68925,Plajo,3,2022-05-14
4302,4302,full-time,46500,Oloo,10,2015-02-09
4303,4303,self-employed,69291,self-employed,,
4304,4304,full-time,71457,Kazu,3,2022-03-19
4305,4305,self-employed,76119,self-employed,,
4306,4306,full-time,46241,Avamm,5,2020-09-11
4307,4307,unemployed,0,N/A,0,
4308,4308,unemployed,0,N/A,0,
4309,4309,self-employed,212303,self-employed,,
4310,4310,part-time,17046,Avamm,10,2014-12-14
4311,4311,self-employed,55358,Freelance,,
4312,4312,full-time,51734,Flipbug,9,2016-03-22
4313,4313,full-time,112532,Twitterlist,6,2019-09-17
4314,4314,unemployed,0,N/A,0,
4315,4315,part-time,22721,Trudeo,10,2015-05-08
4316,4316,unemployed,0,N/A,0,
4317,4317,part-time,16137,Blogpad,15,2010-07-20
4318,4318,full-time,41064,Zoonder,12,2013-05-08
4319,4319,full-time,50061,Omba,2,2023-03-16
4320,4320,full-time,38503,Brainbox,3,2022-06-11
4321,4321,part-time,28501,Avaveo,15,2010-05-22
4322,4322,full-time,83415,Youtags,14,2011-03-28
4323,4323,self-employed,56038,self-employed,,
4324,4324,unemployed,0,N/A,0,
4325,4325,unemployed,0,N/A,0,
4326,4326,full-time,91682,Twitterwire,11,2014-10-18
4327,4327,part-time,17166,Mynte,14,2011-03-22
4328,4328,self-employed,81367,self-employed,,
4329,4329,self-employed,68356,Freelance,,
4330,4330,full-time,77556,Flipstorm,4,2021-06-27
4331,4331,part-time,28165,Oyonder,7,2017-12-26
4332,4332,full-time,63716,Dynazzy,6,2018-12-29
4333,4333,full-time,74277,Oba,6,2019-07-02
4334,4334,part-time,20368,Trilith,8,2017-06-09
4335,4335,self-employed,75932,Freelance,,
4336,4336,full-time,101076,Camimbo,11,2013-12-06
4337,4337,full-time,56452,Photobug,2,2023-03-02
4338,4338,full-time,97084,Voolia,10,2015-04-29
4339,4339,full-time,42439,Omba,9,2016-08-31
4340,4340,full-time,42828,Camido,8,2016-12-19
4341,4341,full-time,238533,Mycat,3,2022-03-10
4342,4342,full-time,74245,Edgeblab,4,2020-12-19
4343,4343,full-time,93593,Einti,5,2020-10-29
