loan_id,application_id,customer_id,start_date,loan_duration_months,original_amount,interest_rate,current_status,remaining_balance
1266,1651,4782,2020-04-06,12,4400,13.36,Paid Off,0.0
1267,1652,3016,2023-06-21,24,13800,13.19,Paid Off,0.0
1268,1653,4802,2023-06-13,48,83500,12.38,Active,38030.98
1269,1655,4803,2019-06-07,12,4700,13.81,Paid Off,0.0
1270,1656,634,2019-02-18,36,18400,8.73,Paid Off,0.0
1271,1658,1846,2020-09-03,36,12800,18.29,Paid Off,0.0
1272,1659,2296,2020-01-24,36,14700,10.1,Paid Off,0.0
1273,1660,4216,2019-08-05,36,15000,17.22,Paid Off,0.0
1274,1661,3211,2023-03-06,24,9100,13.55,Paid Off,0.0
1275,1662,1784,2020-08-23,48,6000,15.01,Paid Off,0.0
1276,1664,2684,2023-08-06,24,17500,16.7,Paid Off,0.0
1277,1665,3311,2021-01-11,24,8700,12.87,Paid Off,0.0
1278,1666,36,2018-12-28,12,2500,8.03,Paid Off,0.0
1279,1667,4514,2018-10-11,24,1100,7.29,Paid Off,0.0
1280,1668,2572,2019-02-05,24,3700,17.59,Paid Off,0.0
1281,1669,4403,2022-10-18,12,3300,20.98,Paid Off,0.0
1282,1670,3929,2021-05-16,60,251000,15.2,Active,34442.95
1283,1671,263,2019-09-30,24,4600,9.28,Paid Off,0.0
1284,1672,60,2019-01-19,48,11300,10.99,Paid Off,0.0
1285,1673,1534,2020-03-14,48,5400,7.72,Paid Off,0.0
1286,1675,4868,2018-07-30,24,21900,18.19,Paid Off,0.0
1287,1676,4644,2020-04-14,48,29100,19.8,Paid Off,0.0
1288,1677,2034,2019-05-06,12,2100,12.26,Paid Off,0.0
1289,1678,1262,2022-12-12,24,21500,8.14,Defaulted,9383.95
1290,1679,4511,2020-04-08,12,3600,15.89,Paid Off,0.0
1291,1680,584,2022-01-26,12,2100,19.99,Paid Off,0.0
1292,1681,4070,2018-08-23,60,28400,9.75,Paid Off,0.0
1293,1682,4126,2020-10-15,60,27200,13.41,Paid Off,0.0
1294,1683,696,2019-02-27,24,12800,9.53,Paid Off,0.0
1295,1684,1651,2023-02-14,12,3200,9.76,Paid Off,0.0
1296,1688,2648,2023-01-08,48,5600,12.87,Active,1938.68
1297,1689,111,2022-07-07,36,10000,10.03,Paid Off,0.0
1298,1691,979,2021-03-27,48,16500,10.34,Paid Off,0.0
1299,1692,3699,2022-10-15,24,1500,10.32,Paid Off,0.0
1300,1693,1465,2021-03-19,48,16600,12.4,Paid Off,0.0
1301,1695,4501,2019-05-10,24,7400,12.63,Paid Off,0.0
1302,1696,4311,2017-12-18,48,27700,21.82,Paid Off,0.0
1303,1697,2364,2019-09-03,36,5500,15.91,Paid Off,0.0
1304,1700,4887,2019-02-19,24,3700,18.28,Paid Off,0.0
1305,1701,4547,2023-03-06,24,2200,11.84,Paid Off,0.0
1306,1702,4016,2022-04-05,12,3200,20.05,Paid Off,0.0
1307,1703,3057,2022-07-21,12,3700,16.08,Paid Off,0.0
1308,1704,297,2023-01-24,24,5400,15.91,Paid Off,0.0
1309,1706,653,2023-06-18,48,19300,10.94,Active,8656.24
1310,1707,4256,2023-02-18,36,7800,8.56,Active,728.91
1311,1708,4180,2021-05-14,36,20400,8.66,Defaulted,9145.51
1312,1709,3305,2018-03-05,12,4000,19.98,Paid Off,0.0
1313,1710,514,2021-07-13,48,29500,19.01,Paid Off,0.0
1314,1711,2820,2021-08-30,36,22500,9.07,Paid Off,0.0
1315,1713,1084,2021-03-09,48,5500,9.19,Paid Off,0.0
1316,1714,2107,2023-01-30,48,31700,9.73,Active,10545.91
1317,1715,862,2019-05-28,12,2900,8.36,Paid Off,0.0
1318,1718,1187,2021-04-06,36,11000,20.27,Paid Off,0.0
1319,1719,2046,2019-01-13,48,14200,19.51,Paid Off,0.0
1320,1720,1757,2019-12-09,24,19500,12.41,Paid Off,0.0
1321,1721,2391,2022-09-24,12,3900,10.9,Paid Off,0.0
1322,1722,2357,2017-12-25,48,8600,12.79,Paid Off,0.0
1323,1723,2511,2021-01-31,48,10000,11.34,Paid Off,0.0
1324,1724,3513,2022-07-19,36,14300,14.91,Defaulted,6737.29
1325,1725,1124,2023-11-26,24,16400,8.63,Paid Off,0.0
1326,1726,4667,2021-05-15,36,18400,12.11,Paid Off,0.0
1327,1727,1634,2019-05-13,24,2000,19.42,Defaulted,927.7
1328,1729,3186,2019-12-12,48,27800,15.05,Paid Off,0.0
1329,1730,4371,2022-08-06,24,1700,8.64,Paid Off,0.0
1330,1731,4862,2023-07-18,48,65800,8.41,Active,30116.11
1331,1732,3290,2022-03-27,36,12300,20.19,Paid Off,0.0
1332,1733,3422,2020-03-03,36,15600,17.75,Paid Off,0.0
1333,1734,3323,2019-01-14,36,9800,9.04,Paid Off,0.0
1334,1735,4971,2018-04-30,24,2100,13.72,Paid Off,0.0
1335,1737,4199,2022-01-25,24,9900,9.41,Paid Off,0.0
1336,1739,2600,2020-02-01,48,7600,15.74,Paid Off,0.0
1337,1742,4422,2018-09-01,48,24100,16.92,Paid Off,0.0
1338,1743,2852,2018-12-29,48,43400,19.22,Paid Off,0.0
1339,1744,4428,2018-12-19,60,44600,10.84,Paid Off,0.0
1340,1746,4035,2018-03-05,24,5200,13.66,Paid Off,0.0
1341,1747,764,2020-04-05,60,46800,19.42,Paid Off,0.0
1342,1748,3713,2023-12-17,24,4900,7.12,Active,218.36
1343,1749,3756,2018-03-23,12,2900,8.22,Paid Off,0.0
1344,1754,2379,2020-02-18,24,6900,8.14,Paid Off,0.0
1345,1756,211,2019-11-11,48,29400,13.35,Paid Off,0.0
1346,1757,2003,2022-10-12,60,33800,19.61,Active,16914.41
1347,1758,2053,2018-10-13,60,31800,9.85,Paid Off,0.0
1348,1759,4633,2023-07-27,60,32100,12.59,Active,19584.18
1349,1760,2074,2019-11-17,48,53400,11.74,Paid Off,0.0
1350,1761,2938,2021-02-03,12,2400,9.56,Paid Off,0.0
1351,1763,2722,2019-04-22,36,8000,9.46,Paid Off,0.0
1352,1764,4924,2018-07-24,48,45500,16.19,Paid Off,0.0
1353,1766,2331,2019-01-09,36,6000,19.37,Paid Off,0.0
1354,1767,4740,2018-07-16,48,5000,9.93,Paid Off,0.0
1355,1768,2586,2018-10-24,24,3400,7.35,Paid Off,0.0
1356,1769,3435,2023-05-18,60,86000,17.37,Active,52128.48
1357,1770,411,2019-11-06,60,29700,20.86,Paid Off,0.0
1358,1771,1903,2019-10-06,24,8500,8.58,Paid Off,0.0
1359,1772,2124,2018-01-15,36,20200,9.04,Paid Off,0.0
1360,1773,561,2021-01-19,36,7000,7.58,Paid Off,0.0
1361,1774,1182,2018-12-24,12,2500,10.76,Paid Off,0.0
1362,1775,460,2019-05-11,36,5200,18.85,Paid Off,0.0
1363,1776,2386,2020-04-10,48,14000,16.8,Paid Off,0.0
1364,1777,2103,2020-07-29,60,29100,12.38,Paid Off,0.0
1365,1779,1612,2018-07-26,12,3200,14.11,Paid Off,0.0
1366,1780,1410,2018-08-30,48,35600,17.23,Paid Off,0.0
1367,1783,727,2018-06-29,36,22400,12.28,Paid Off,0.0
1368,1784,3149,2022-09-18,60,43600,9.63,Active,18455.17
1369,1785,3843,2020-05-20,60,69800,19.08,Paid Off,0.0
1370,1787,246,2021-08-28,24,4300,8.73,Paid Off,0.0
1371,1793,4382,2019-12-12,48,23700,12.32,Paid Off,0.0
1372,1794,2334,2018-05-11,60,61700,9.29,Paid Off,0.0
1373,1795,3885,2022-01-27,60,33700,9.91,Active,9410.24
1374,1796,3351,2018-08-21,48,17500,15.89,Paid Off,0.0
1375,1797,2481,2019-05-08,60,89800,8.47,Paid Off,0.0
1376,1798,4645,2019-10-19,24,11400,7.97,Defaulted,4970.96
1377,1799,503,2021-01-27,24,21600,10.44,Paid Off,0.0
1378,1800,3360,2023-10-09,12,1300,8.61,Paid Off,0.0
1379,1801,4022,2020-12-12,24,5400,19.8,Defaulted,2509.75
1380,1802,1113,2018-03-17,24,7300,8.77,Paid Off,0.0
1381,1803,2133,2020-02-08,12,4100,10.89,Paid Off,0.0
1382,1805,2931,2022-05-25,24,6600,21.14,Paid Off,0.0
1383,1810,3784,2022-11-17,48,21500,21.83,Active,7222.54
1384,1812,1459,2023-12-03,24,3300,18.85,Active,163.54
1385,1813,2827,2020-01-17,36,5000,16.04,Paid Off,0.0
1386,1814,3961,2023-08-29,24,15900,7.4,Paid Off,0.0
1387,1816,4181,2020-02-01,12,4300,14.56,Paid Off,0.0
1388,1817,1792,2019-09-07,60,35100,12.65,Defaulted,16724.32
1389,1818,3646,2023-04-12,36,14500,9.9,Active,2279.25
1390,1819,1153,2020-06-09,24,9900,12.03,Paid Off,0.0
1391,1820,2037,2020-02-10,60,34500,11.9,Paid Off,0.0
1392,1821,4559,2023-12-28,36,7000,14.93,Active,2893.22
1393,1822,2292,2020-04-29,24,11400,8.3,Paid Off,0.0
1394,1823,4531,2022-04-29,24,3600,10.75,Paid Off,0.0
1395,1825,611,2022-01-25,60,49800,15.74,Active,15309.78
1396,1826,1559,2022-06-14,36,11400,15.07,Paid Off,0.0
1397,1828,1409,2021-11-18,60,39000,21.75,Active,11464.15
1398,1830,3708,2020-05-09,12,1600,9.24,Paid Off,0.0
1399,1831,4664,2018-04-06,60,30100,12.34,Paid Off,0.0
1400,1832,1504,2020-09-15,36,9400,7.85,Paid Off,0.0
1401,1833,1711,2021-08-08,36,5600,7.86,Paid Off,0.0
1402,1834,1506,2021-10-21,48,7100,15.81,Paid Off,0.0
1403,1835,2440,2023-01-16,48,13600,8.46,Active,4450.54
1404,1836,1751,2022-12-03,36,18200,7.31,Active,561.13
1405,1837,3767,2018-09-28,24,5000,8.29,Paid Off,0.0
1406,1838,2874,2022-09-11,36,22000,12.19,Paid Off,0.0
1407,1840,4799,2022-01-05,24,13700,10.46,Paid Off,0.0
1408,1842,379,2019-09-14,48,26300,13.67,Defaulted,12711.82
1409,1843,4965,2018-05-02,48,6400,17.33,Paid Off,0.0
1410,1844,3892,2020-04-22,12,3500,17.95,Paid Off,0.0
1411,1845,605,2019-09-20,24,10300,8.06,Paid Off,0.0
1412,1846,4012,2021-09-12,36,9400,9.32,Paid Off,0.0
1413,1847,507,2019-07-22,24,3200,11.83,Paid Off,0.0
1414,1849,3751,2020-08-28,12,3000,18.72,Paid Off,0.0
1415,1851,2170,2019-07-28,48,47300,9.29,Paid Off,0.0
1416,1852,423,2022-04-03,60,31400,12.79,Active,11003.0
1417,1853,746,2019-02-23,12,2600,6.93,Paid Off,0.0
1418,1854,1525,2023-11-04,48,6300,8.52,Active,3416.79
1419,1855,3162,2023-01-14,36,15200,16.08,Active,1048.85
1420,1856,1341,2023-07-29,36,11200,7.55,Active,2711.83
1421,1858,1427,2021-05-13,24,24200,17.68,Paid Off,0.0
1422,1859,806,2022-03-29,60,25600,10.39,Active,8167.55
1423,1861,325,2021-03-27,48,11800,9.82,Paid Off,0.0
1424,1865,2369,2022-12-10,48,28800,10.9,Active,9071.19
1425,1867,372,2023-06-01,48,15300,8.45,Active,6678.25
1426,1868,1486,2021-07-19,36,12400,8.43,Paid Off,0.0
1427,1870,1198,2022-08-14,12,3000,18.72,Paid Off,0.0
1428,1872,4877,2020-07-05,36,12200,7.99,Paid Off,0.0
1429,1873,270,2018-10-29,48,5200,18.77,Defaulted,2641.83
1430,1874,2619,2023-11-25,24,3200,17.98,Defaulted,1473.15
1431,1876,551,2022-03-21,60,49600,9.13,Active,15502.4
1432,1877,72,2019-02-25,60,27800,12.67,Paid Off,0.0
1433,1880,2081,2022-11-01,24,16200,16.87,Defaulted,7414.25
1434,1881,506,2018-01-07,36,22200,7.78,Paid Off,0.0
1435,1882,1466,2022-11-01,36,17300,8.11,Paid Off,0.0
1436,1884,4175,2020-05-04,12,4800,19.76,Paid Off,0.0
1437,1885,3910,2020-11-27,24,5500,13.71,Paid Off,0.0
1438,1886,95,2019-04-11,36,21900,7.54,Paid Off,0.0
1439,1887,3288,2021-03-10,36,5100,9.38,Paid Off,0.0
1440,1888,1395,2022-12-20,36,23800,16.36,Active,829.66
1441,1889,280,2020-10-12,48,9100,18.72,Paid Off,0.0
1442,1891,351,2023-04-06,48,21400,9.31,Active,8501.01
1443,1893,1371,2018-10-09,48,8900,11.07,Paid Off,0.0
1444,1894,4069,2019-05-15,60,39900,8.0,Paid Off,0.0
1445,1895,1646,2019-05-04,36,16800,10.7,Paid Off,0.0
1446,1896,3459,2022-08-10,12,3400,11.23,Paid Off,0.0
1447,1898,1320,2023-07-15,36,16100,17.41,Active,4330.89
1448,1899,3060,2020-01-06,24,2600,21.09,Paid Off,0.0
1449,1902,2093,2022-08-24,36,10900,10.49,Paid Off,0.0
1450,1903,457,2022-09-15,48,71300,18.41,Active,19421.28
1451,1904,4912,2022-11-08,48,5000,10.4,Active,1450.31
1452,1908,1665,2019-11-16,48,5900,11.39,Paid Off,0.0
1453,1909,415,2022-11-28,60,58700,17.12,Active,29548.24
1454,1910,3717,2022-01-24,24,3600,17.57,Paid Off,0.0
1455,1911,2397,2019-02-01,60,84200,12.92,Paid Off,0.0
1456,1912,2657,2020-07-29,24,4500,9.22,Paid Off,0.0
1457,1913,811,2023-04-25,60,42400,9.98,Active,23117.94
1458,1914,3610,2023-11-19,48,28200,10.09,Active,15511.99
1459,1916,1045,2022-12-18,36,18300,19.44,Active,664.12
1460,1917,4515,2019-09-16,12,1900,16.77,Paid Off,0.0
1461,1918,4850,2020-07-11,24,16100,10.92,Paid Off,0.0
1462,1922,308,2020-06-15,36,19500,15.67,Paid Off,0.0
1463,1923,2151,2023-12-07,12,2600,11.45,Paid Off,0.0
1464,1924,717,2019-01-26,24,21300,16.51,Paid Off,0.0
1465,1925,4491,2020-11-25,24,20200,8.26,Paid Off,0.0
1466,1927,1318,2021-06-16,24,4700,11.55,Paid Off,0.0
1467,1929,4865,2022-01-15,48,34900,16.46,Active,1954.33
1468,1930,996,2018-10-20,48,9900,9.15,Defaulted,4566.92
1469,1932,1006,2022-10-23,24,9400,18.82,Defaulted,4346.52
1470,1933,4254,2018-09-19,36,5600,13.94,Paid Off,0.0
1471,1934,1791,2022-06-24,48,9600,8.16,Active,1601.74
1472,1935,4148,2022-01-26,24,3600,13.57,Defaulted,1618.78
1473,1936,3934,2020-12-09,24,9800,7.97,Defaulted,4273.28
1474,1937,3785,2023-01-05,48,23000,7.6,Active,7442.3
1475,1938,3395,2019-12-03,12,3100,8.51,Paid Off,0.0
1476,1940,1897,2022-10-08,36,21300,20.1,Paid Off,0.0
1477,1945,3466,2019-10-28,24,1500,11.21,Paid Off,0.0
1478,1946,1048,2020-11-08,60,40300,15.9,Paid Off,0.0
1479,1947,5,2018-01-29,48,27000,17.17,Paid Off,0.0
1480,1948,1288,2019-03-05,12,2600,8.04,Paid Off,0.0
1481,1949,3741,2019-10-29,24,1000,8.22,Paid Off,0.0
1482,1950,1586,2022-08-03,60,32800,10.27,Active,13426.74
1483,1951,3559,2023-08-29,48,11700,13.66,Active,5905.01
1484,1952,3761,2019-08-05,36,5200,7.95,Paid Off,0.0
1485,1953,4892,2019-01-04,60,41600,8.66,Paid Off,0.0
1486,1954,1000,2019-07-22,48,21800,11.98,Paid Off,0.0
1487,1956,666,2019-06-10,12,3400,18.45,Paid Off,0.0
1488,1957,4952,2019-03-08,48,45900,11.44,Paid Off,0.0
1489,1958,171,2023-04-08,36,7400,9.33,Active,1155.2
1490,1959,3354,2022-02-20,48,8900,13.28,Active,704.36
1491,1960,1998,2019-11-15,24,14500,11.39,Paid Off,0.0
1492,1961,1347,2021-05-13,48,46200,10.44,Paid Off,0.0
1493,1962,3637,2021-12-13,36,6600,11.3,Paid Off,0.0
1494,1966,713,2022-04-22,36,13400,8.84,Paid Off,0.0
1495,1967,2544,2018-05-23,48,31400,18.62,Paid Off,0.0
1496,1968,587,2020-09-10,12,1200,9.9,Paid Off,0.0
1497,1969,2809,2020-04-17,48,23400,20.67,Paid Off,0.0
1498,1970,3704,2020-11-23,60,32200,9.25,Paid Off,0.0
1499,1971,2606,2022-12-02,12,3000,8.31,Paid Off,0.0
1500,1972,3173,2018-08-18,36,13500,18.99,Paid Off,0.0
1501,1973,2323,2019-01-06,24,6900,8.49,Paid Off,0.0
1502,1974,4982,2019-05-21,60,25700,16.1,Paid Off,0.0
1503,1975,1801,2019-10-13,24,17200,16.73,Defaulted,7866.08
1504,1976,4504,2022-01-29,24,8900,10.76,Paid Off,0.0
1505,1977,1255,2018-07-13,36,6900,13.52,Defaulted,3215.87
1506,1978,1674,2022-05-12,24,2900,9.62,Paid Off,0.0
1507,1979,449,2018-01-29,60,47200,12.51,Paid Off,0.0
1508,1980,81,2019-04-01,24,20100,12.8,Paid Off,0.0
1509,1981,2153,2020-11-14,60,79600,12.94,Paid Off,0.0
1510,1983,1733,2022-09-13,36,16100,16.06,Paid Off,0.0
1511,1984,1805,2022-01-22,24,2700,18.48,Paid Off,0.0
1512,1985,3013,2023-11-09,36,22200,12.12,Active,8308.1
1513,1986,3408,2023-03-20,24,3800,9.01,Defaulted,1666.6
1514,1988,2514,2018-04-06,48,41800,8.94,Paid Off,0.0
1515,1989,3006,2023-04-07,36,24900,11.18,Active,3974.81
1516,1990,1699,2019-06-21,36,12800,14.58,Paid Off,0.0
1517,1992,771,2019-04-15,48,54200,14.58,Paid Off,0.0
1518,1993,4866,2019-06-16,48,72800,19.89,Paid Off,0.0
1519,1994,1844,2021-10-20,12,1500,10.81,Paid Off,0.0
1520,1996,2887,2023-04-02,12,3200,18.13,Paid Off,0.0
1521,1997,2830,2022-02-18,36,20100,10.07,Paid Off,0.0
1522,1999,3851,2022-12-09,48,7400,14.54,Active,2442.76
1523,2002,4938,2021-07-18,12,3400,10.94,Paid Off,0.0
1524,2004,3198,2018-01-09,48,9000,11.19,Paid Off,0.0
1525,2005,3234,2019-12-27,48,7400,12.35,Paid Off,0.0
1526,2006,1503,2022-11-13,24,6700,17.09,Paid Off,0.0
1527,2009,362,2022-04-22,24,10200,11.23,Paid Off,0.0
1528,2010,4333,2019-03-16,36,6600,19.11,Paid Off,0.0
1529,2012,2112,2022-01-16,48,6900,13.19,Active,365.49
1530,2014,4449,2022-09-06,36,22600,21.24,Paid Off,0.0
1531,2016,3274,2021-08-12,24,4800,15.51,Paid Off,0.0
1532,2017,4632,2021-11-14,36,6100,17.89,Paid Off,0.0
1533,2018,4352,2020-08-09,60,43800,13.86,Defaulted,21189.6
1534,2019,4490,2018-03-14,36,20400,9.26,Paid Off,0.0
1535,2021,499,2018-10-11,12,1500,20.51,Paid Off,0.0
1536,2022,1668,2020-03-28,24,21800,14.13,Paid Off,0.0
1537,2023,1676,2023-03-17,24,4000,7.09,Paid Off,0.0
1538,2024,881,2019-07-16,48,44000,11.84,Paid Off,0.0
1539,2025,3023,2021-09-01,60,29000,13.14,Active,6237.41
1540,2026,2913,2022-06-03,12,4600,17.65,Paid Off,0.0
1541,2027,2794,2022-04-16,24,4300,20.01,Defaulted,2000.69
1542,2028,3542,2023-09-18,24,22700,10.36,Paid Off,0.0
1543,2029,2897,2019-08-05,12,2000,8.03,Paid Off,0.0
1544,2030,3539,2022-10-30,48,43000,10.51,Active,11499.6
1545,2032,3319,2023-05-05,36,6800,18.3,Late,1405.22
1546,2033,4701,2021-05-19,12,1600,21.22,Paid Off,0.0
1547,2034,4467,2022-08-05,36,9900,8.92,Paid Off,0.0
1548,2035,4278,2023-03-03,48,7300,11.55,Active,2814.29
1549,2036,737,2019-07-02,36,23300,20.94,Paid Off,0.0
1550,2038,548,2023-02-07,24,5100,11.99,Defaulted,2273.7
1551,2039,2250,2019-11-25,12,4400,14.72,Paid Off,0.0
1552,2040,1977,2021-04-05,48,6000,18.06,Paid Off,0.0
1553,2042,2700,2022-01-26,24,24300,17.25,Paid Off,0.0
1554,2044,4934,2021-10-18,36,7600,16.81,Paid Off,0.0
1555,2046,1579,2021-01-18,48,35900,14.94,Defaulted,17573.44
1556,2048,1956,2023-07-14,12,3700,20.82,Paid Off,0.0
1557,2049,1145,2021-12-17,48,5100,10.75,Active,130.03
1558,2050,4847,2020-04-23,48,28300,17.63,Paid Off,0.0
1559,2051,1174,2022-11-14,36,16100,12.63,Paid Off,0.0
1560,2052,2504,2023-11-01,24,21600,9.24,Paid Off,0.0
1561,2053,2172,2017-12-31,48,44400,7.79,Paid Off,0.0
1562,2054,2387,2020-06-09,48,60500,19.89,Paid Off,0.0
1563,2055,568,2022-01-23,60,48900,8.32,Active,13285.13
1564,2056,15,2021-03-14,60,55500,17.42,Active,5371.2
1565,2057,1146,2023-02-12,36,5200,7.87,Active,481.58
1566,2058,534,2022-07-20,48,5900,19.49,Active,1324.87
1567,2059,1419,2019-06-03,48,80900,21.31,Paid Off,0.0
1568,2060,2237,2021-08-16,60,47200,14.44,Active,9406.54
1569,2064,781,2018-07-28,60,60000,13.09,Paid Off,0.0
1570,2065,4465,2019-04-30,36,7500,16.74,Paid Off,0.0
1571,2066,492,2021-08-13,60,56500,10.98,Active,10561.88
1572,2067,4589,2023-05-01,48,28300,14.03,Active,12494.35
1573,2068,32,2023-08-22,36,8000,8.14,Active,2186.06
1574,2069,3969,2021-02-09,12,2300,20.45,Paid Off,0.0
1575,2070,384,2019-07-05,60,39600,17.18,Paid Off,0.0
1576,2071,1072,2023-11-05,24,1000,21.08,Paid Off,0.0
1577,2072,1935,2021-08-28,60,72100,9.3,Active,13053.73
1578,2073,1996,2019-07-27,36,21400,20.44,Paid Off,0.0
1579,2074,4003,2019-04-25,24,13800,14.3,Paid Off,0.0
1580,2075,1357,2020-05-23,48,21000,13.28,Paid Off,0.0
1581,2076,3296,2019-11-16,12,2600,16.03,Paid Off,0.0
1582,2077,2521,2023-02-21,60,40000,8.62,Active,20132.91
1583,2078,3666,2023-08-03,48,26400,16.57,Active,13698.5
1584,2080,4722,2019-02-07,60,48700,16.85,Paid Off,0.0
1585,2082,4780,2023-08-30,48,29700,9.19,Active,14338.53
1586,2083,3266,2022-08-06,48,6700,10.98,Active,1488.95
1587,2085,4450,2022-07-28,12,2500,9.81,Paid Off,0.0
1588,2086,2330,2020-06-13,12,1200,15.96,Paid Off,0.0
1589,2087,1276,2019-11-28,12,3700,7.21,Paid Off,0.0
1590,2088,892,2020-06-25,24,9100,18.51,Paid Off,0.0
1591,2091,4927,2022-10-20,12,4800,7.45,Paid Off,0.0
1592,2092,3456,2021-01-16,60,46900,10.2,Active,1976.97
1593,2093,2699,2022-01-01,36,9400,9.05,Paid Off,0.0
1594,2094,980,2018-12-06,24,14800,15.82,Paid Off,0.0
1595,2095,1051,2020-07-30,48,17600,12.4,Paid Off,0.0
1596,2096,921,2020-06-04,24,9100,19.56,Paid Off,0.0
1597,2097,1326,2019-11-18,12,2600,12.59,Paid Off,0.0
1598,2100,4636,2018-06-15,24,6400,16.67,Paid Off,0.0
1599,2101,1335,2020-04-10,36,24500,14.75,Paid Off,0.0
1600,2104,976,2019-03-23,24,2400,9.64,Paid Off,0.0
1601,2106,92,2023-03-11,48,5100,12.6,Active,1990.66
1602,2108,1236,2021-12-27,24,9300,12.02,Paid Off,0.0
1603,2110,2821,2018-04-06,60,37800,15.6,Paid Off,0.0
1604,2112,4529,2022-01-24,12,2800,16.82,Paid Off,0.0
1605,2113,3922,2019-05-04,24,7900,11.7,Paid Off,0.0
1606,2114,4513,2021-01-28,48,13800,9.91,Paid Off,0.0
1607,2115,1969,2022-11-24,36,24700,8.87,Paid Off,0.0
1608,2118,2405,2020-06-22,24,8100,15.05,Paid Off,0.0
1609,2120,4272,2020-02-24,36,8900,12.07,Paid Off,0.0
1610,2121,2947,2018-11-19,24,13300,7.95,Paid Off,0.0
1611,2122,1069,2019-01-10,60,36900,21.82,Paid Off,0.0
1612,2123,4811,2019-10-31,24,8300,19.58,Paid Off,0.0
1613,2124,1470,2021-06-05,60,38100,18.37,Active,6426.72
1614,2125,1138,2022-10-26,36,9300,12.54,Paid Off,0.0
1615,2126,1549,2020-12-06,48,27000,8.29,Paid Off,0.0
1616,2127,4809,2023-01-07,36,19000,17.8,Active,1340.09
1617,2128,1584,2023-12-22,24,2600,19.31,Active,129.37
1618,2129,3399,2023-01-18,48,7000,8.97,Late,2305.97
1619,2130,2801,2018-03-26,12,2600,12.92,Paid Off,0.0
1620,2131,874,2018-12-01,48,30100,19.28,Paid Off,0.0
1621,2132,2161,2019-08-09,48,9800,12.1,Paid Off,0.0
1622,2133,4978,2022-02-28,48,50800,15.97,Active,4204.32
1623,2134,3096,2019-11-23,36,10100,17.23,Paid Off,0.0
1624,2135,821,2020-06-01,48,7600,17.24,Defaulted,3804.99
1625,2136,784,2019-12-09,60,29800,14.87,Paid Off,0.0
1626,2137,1469,2022-05-12,12,4900,9.08,Paid Off,0.0
1627,2138,4897,2023-07-08,24,4700,7.62,Paid Off,0.0
1628,2141,2954,2019-11-20,36,11800,13.01,Paid Off,0.0
1629,2142,3384,2018-12-31,48,9300,12.29,Paid Off,0.0
1630,2143,3573,2020-12-11,24,2500,12.09,Paid Off,0.0
1631,2144,3276,2020-12-13,60,26600,13.05,Active,599.39
1632,2145,831,2018-06-06,24,3500,9.42,Paid Off,0.0
1633,2146,3250,2022-07-01,36,20500,17.66,Paid Off,0.0
1634,2147,3679,2023-07-08,48,8800,18.36,Active,4453.38
1635,2149,3864,2019-02-14,36,21800,8.85,Paid Off,0.0
1636,2151,1150,2018-01-21,24,7900,16.32,Paid Off,0.0
1637,2152,880,2018-06-29,48,19800,16.42,Paid Off,0.0
1638,2153,783,2022-11-09,24,5300,13.06,Paid Off,0.0
1639,2154,2956,2019-11-22,12,3200,8.79,Paid Off,0.0
1640,2156,1820,2020-12-13,48,30200,8.22,Paid Off,0.0
1641,2157,2398,2018-09-05,48,8100,9.81,Defaulted,3762.67
1642,2158,4214,2023-01-25,60,32800,15.25,Active,17279.85
1643,2159,2892,2019-11-05,24,2400,8.49,Paid Off,0.0
1644,2160,3125,2019-05-27,48,17500,11.12,Paid Off,0.0
1645,2161,4260,2020-09-27,36,13400,16.12,Paid Off,0.0
1646,2163,1566,2023-01-30,36,8100,9.09,Active,510.03
1647,2165,1636,2021-02-20,48,48500,14.21,Paid Off,0.0
1648,2166,4317,2019-05-07,24,7700,7.6,Paid Off,0.0
1649,2167,1683,2021-05-13,24,16600,9.02,Paid Off,0.0
1650,2168,55,2018-02-23,36,5700,18.23,Paid Off,0.0
1651,2169,1819,2021-06-30,48,21100,11.24,Paid Off,0.0
1652,2170,2936,2023-06-10,48,7700,13.37,Active,3543.83
1653,2171,4527,2021-08-17,12,4000,17.43,Paid Off,0.0
1654,2172,2558,2018-11-24,36,8900,16.67,Paid Off,0.0
1655,2173,277,2022-02-14,12,1500,11.75,Paid Off,0.0
1656,2176,1418,2020-11-07,36,6100,9.68,Paid Off,0.0
1657,2178,2642,2019-12-21,24,3300,8.79,Paid Off,0.0
1658,2179,2969,2018-04-22,48,6400,7.73,Paid Off,0.0
1659,2180,4027,2019-06-07,12,1900,14.67,Paid Off,0.0
1660,2181,4686,2019-07-20,60,86000,22.23,Paid Off,0.0
1661,2182,2216,2018-01-31,60,34200,8.58,Paid Off,0.0
1662,2183,2060,2023-11-11,60,25300,12.81,Active,17058.1
1663,2184,3371,2020-03-02,36,9700,8.61,Paid Off,0.0
1664,2186,2085,2021-08-17,24,8200,19.67,Paid Off,0.0
1665,2187,630,2022-10-26,24,9400,21.25,Paid Off,0.0
1666,2188,2703,2021-07-09,24,4000,11.81,Paid Off,0.0
1667,2189,3208,2023-06-20,12,2500,12.23,Paid Off,0.0
1668,2190,2726,2019-03-24,24,23200,19.21,Paid Off,0.0
1669,2192,334,2021-03-26,48,33400,16.73,Paid Off,0.0
1670,2193,761,2021-06-05,48,6800,12.81,Paid Off,0.0
